Slug,:draft,Title,Sub Title,Product Description,Technical Table,Thumbnail,Thumbnail:alt,Brand,Product Categories,Product Tags,Specsheet,Gallery
sonix-mk3,true,Sonix Mk3,Slimline D'Appolito centre channel for TV cabinets and tight shelves,"<h3>Dialogue clarity in a TV-cabinet footprint.</h3><p>The Sonix Mk3 is a home theatre centre channel engineered for dialogue intelligibility. A 26mm ring radiator tweeter with central waveguide delivers clean, articulate vocals while dual 100mm drivers and forward-facing ports keep bass response controlled in cabinet installations.</p><ul><li>D'Appolito 2-way array for tight imaging across multiple seats</li><li>Compact 125mm-high cabinet fits under TVs and inside shelving</li><li>88dB sensitivity with 20-140W RMS handling</li></ul><p>An ideal centre channel for Krix Equinox- or Dynamix-based home theatre systems where space is at a premium.</p>",<table><tbody><tr><th>Specification</th><th>Value</th></tr><tr><td>Frequency range</td><td>65Hz-40kHz (in-room)</td></tr><tr><td>Power handling</td><td>20-140W RMS</td></tr><tr><td>Sensitivity</td><td>88dB @ 2.83V / 1m</td></tr><tr><td>Impedance</td><td>6 Ohms nominal (min 4.2 Ohms)</td></tr><tr><td>Configuration</td><td>D'Appolito 2-way</td></tr><tr><td>Drivers</td><td>2 x 100mm woofers; 1 x 26mm tweeter</td></tr><tr><td>Dimensions</td><td>125mm H x 435mm W x 160mm D</td></tr><tr><td>Weight</td><td>4kg each</td></tr></tbody></table>,https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/Centre%20Channel/Sonix%20Mk3/sonix_mk3__black_vinyl_grille_hi-res.png,Sonix Mk3,krix,audio,speaker,https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/Centre%20Channel/Sonix%20Mk3/sonix-mk3_datasheet.pdf,"https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/Centre%20Channel/Sonix%20Mk3/sonix_mk3__black_vinyl_grille_hi-res.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/Centre%20Channel/Sonix%20Mk3/sonix_mk3__black_vinyl_hi-res.png"
holographix,true,Holographix,Downlight-sized in-ceiling speaker for invisible whole-home audio,"<h3>Music, distributed seamlessly and invisibly.</h3><p>The Holographix (IC-10) is a compact, downlight-sized in-ceiling speaker engineered to distribute music seamlessly and invisibly throughout the home. A semi-enclosed back protects the driver from dust and humidity, making it suitable even for bathrooms and other steamy environments.</p><ul><li>Compact 95mm diameter, 108mm-deep cabinet fits most roof cavities</li><li>Twist-and-lock mounting system for fast installation</li><li>Paintable trim and grille blend into any ceiling colour</li></ul><p>Multiple pairs can be wired together to cover larger areas, making the Holographix the building block for whole-home and Dolby Atmos overhead applications.</p>","<table><tbody><tr><th>Specification</th><th>Value</th></tr><tr><td>Frequency range</td><td>90Hz-20kHz (in-room)</td></tr><tr><td>Power handling</td><td>10-80W RMS</td></tr><tr><td>Sensitivity</td><td>87dB @ 2.83V / 1m</td></tr><tr><td>Impedance</td><td>8 Ohms nominal (min 7.5 Ohms)</td></tr><tr><td>Driver</td><td>75mm polypropylene cone, 20mm voice coil</td></tr><tr><td>Enclosure</td><td>Acoustically treated infinite baffle</td></tr><tr><td>Cut-out diameter</td><td>82-88mm</td></tr><tr><td>Dimensions</td><td>95mm dia x 108mm depth</td></tr><tr><td>Weight</td><td>0.5kg each</td></tr></tbody></table>",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/In-Ceiling/Holographix/holographix_hi-res.png,Holographix,krix,audio,"speaker,install-kit",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/In-Ceiling/Holographix/holographix_datasheet.pdf,https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/In-Ceiling/Holographix/holographix_hi-res.png
ic-20,true,IC-20,Dual-concentric in-ceiling speaker for indoor and alfresco zones,"<h3>One speaker, indoors or out.</h3><p>The IC-20 is a versatile dual-concentric in-ceiling speaker built for both indoor and outdoor use. Weather-resistant materials and a rust-resistant stainless steel grille suit eaves and alfresco areas, while a shallow 86mm depth fits tight ceiling cavities.</p><ul><li>150mm bass driver with oversized magnet plus coaxial 20mm dome tweeter</li><li>Twist-and-lock mounting with fixed grille for fast installation</li><li>Semi-enclosed infinite baffle keeps bass extension consistent</li></ul><p>Backed by a five-year warranty and built to deliver uniform coverage in all directions, the IC-20 is a workhorse for whole-home and outdoor background music.</p>",<table><tbody><tr><th>Specification</th><th>Value</th></tr><tr><td>Frequency range</td><td>45Hz-20kHz (in-room)</td></tr><tr><td>Power handling</td><td>10-120W RMS</td></tr><tr><td>Sensitivity</td><td>86dB @ 2.83V / 1m</td></tr><tr><td>Impedance</td><td>8 Ohms nominal (min 6 Ohms)</td></tr><tr><td>LF driver</td><td>150mm curvilinear polypropylene</td></tr><tr><td>HF driver</td><td>20mm coaxial dome</td></tr><tr><td>Cut-out diameter</td><td>164mm</td></tr><tr><td>Ceiling thickness</td><td>3-18mm</td></tr><tr><td>Dimensions</td><td>180mm dia x 86mm depth</td></tr><tr><td>Weight</td><td>2kg each</td></tr></tbody></table>,https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/In-Ceiling/IC-20/IC-20_front_grille_hi_res.png,IC-20,krix,audio,"speaker,outdoor,install-kit",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/In-Ceiling/IC-20/ic-20_datasheet.pdf,"https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/In-Ceiling/IC-20/IC-20_back_hi_res.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/In-Ceiling/IC-20/IC-20_front_grille_hi_res.png"
ic-30,true,IC-30,Architectural-series in-ceiling speaker with sealed back box,"<h3>True hi-fi, invisibly installed.</h3><p>The IC-30 is part of Krix's Architectural Series, an in-ceiling speaker engineered for home theatre, stereo listening and high-quality background music. A fully-enclosed back box maximises bass control, protects the driver from ceiling debris and reduces sound leakage into adjacent rooms.</p><ul><li>100mm doped paper cone woofer with a swivelling 20mm ring radiator tweeter</li><li>Slim magnetic stainless-steel bezel grille (paintable)</li><li>Tonally matched to Krix floorstanding and bookshelf ranges</li></ul><p>An ideal choice when distributed audio needs to live up to the same standard as the room's main system.</p>","<table><tbody><tr><th>Specification</th><th>Value</th></tr><tr><td>Frequency range</td><td>65Hz-40kHz (in-room)</td></tr><tr><td>Power handling</td><td>20-100W RMS</td></tr><tr><td>Sensitivity</td><td>86dB @ 2.83V / 1m</td></tr><tr><td>Impedance</td><td>6 Ohms nominal (min 4.2 Ohms)</td></tr><tr><td>Configuration</td><td>2-way</td></tr><tr><td>Woofer</td><td>100mm (4"") doped paper cone</td></tr><tr><td>Tweeter</td><td>20mm (3/4"") ring radiator (swivelling)</td></tr><tr><td>Cut-out diameter</td><td>207mm</td></tr><tr><td>Dimensions</td><td>255mm dia x 145mm depth</td></tr><tr><td>Weight</td><td>2kg each</td></tr></tbody></table>",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/In-Ceiling/IC-30/IC-30%20_side_grille_hi-res.png,IC-30,krix,audio,"speaker,install-kit",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/In-Ceiling/IC-30/ic-30_datasheet.pdf,"https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/In-Ceiling/IC-30/IC-30%20_side_grille_hi-res.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/In-Ceiling/IC-30/IC-30%20_side_no_grille_hi-res.png"
ic-32,true,IC-32,In-ceiling speaker with 20deg angled baffle for off-axis seating,"<h3>Aim the sound where you sit.</h3><p>The IC-32 (Hemispherix A20) builds on the IC-30 platform with a 20-degree angled baffle that projects sound directly at the primary listening area. The result is cleaner imaging and less reliance on wall reflections.</p><ul><li>Fully-enclosed back box for bass control and inter-room isolation</li><li>100mm doped paper cone woofer with 20mm dual-concentric tweeter</li><li>Paintable magnetic stainless-steel grille</li></ul><p>Tonally balanced with Krix floorstanding and bookshelf ranges, the IC-32 is a strong fit when ceiling speakers are seated off to one side of the main listening position.</p>","<table><tbody><tr><th>Specification</th><th>Value</th></tr><tr><td>Frequency range</td><td>65Hz-40kHz (in-room)</td></tr><tr><td>Power handling</td><td>20-100W RMS</td></tr><tr><td>Sensitivity</td><td>86dB @ 2.83V / 1m</td></tr><tr><td>Impedance</td><td>6 Ohms nominal (min 4.2 Ohms)</td></tr><tr><td>Configuration</td><td>2-way, bass reflex, front vented</td></tr><tr><td>Woofer</td><td>100mm doped paper cone</td></tr><tr><td>Tweeter</td><td>20mm dual concentric diaphragm</td></tr><tr><td>Cut-out diameter</td><td>207mm</td></tr><tr><td>Dimensions</td><td>255mm dia x 157mm depth</td></tr><tr><td>Weight</td><td>2kg each</td></tr></tbody></table>",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/In-Ceiling/IC-32/IC-32%20-_side_grille.png,IC-32,krix,audio,"speaker,install-kit",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/In-Ceiling/IC-32/ic-32_datasheet.pdf,"https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/In-Ceiling/IC-32/IC-32%20-_side_grille.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/In-Ceiling/IC-32/IC-32-_side_no_grille.png"
ic-50,true,IC-50,High-fidelity in-ceiling speaker for cinema and distributed music,"<h3>Architectural sound without the architectural compromise.</h3><p>The IC-50 is a discreet in-ceiling speaker designed for home cinema, stereo music and multi-room audio. A 130mm doped curvilinear paper cone bass driver pairs with a 26mm ring radiator tweeter to deliver true high-fidelity performance behind a paintable magnetic grille.</p><ul><li>Fully-enclosed back box optimises bass and reduces inter-room leakage</li><li>90dB sensitivity with 20-120W RMS handling</li><li>Tonally matched to Krix floorstanding and bookshelf speakers</li></ul><p>An ideal in-ceiling choice when distributed audio needs to keep pace with the main listening system.</p>",<table><tbody><tr><th>Specification</th><th>Value</th></tr><tr><td>Frequency range</td><td>45Hz-40kHz (in-room)</td></tr><tr><td>Power handling</td><td>20-120W RMS</td></tr><tr><td>Sensitivity</td><td>90dB @ 2.83V / 1m</td></tr><tr><td>Impedance</td><td>6 Ohms nominal (min 3.6 Ohms)</td></tr><tr><td>Bass driver</td><td>130mm doped curvilinear paper cone</td></tr><tr><td>Tweeter</td><td>26mm ring radiator</td></tr><tr><td>Cut-out diameter</td><td>247mm</td></tr><tr><td>Dimensions</td><td>295mm dia x 183mm depth</td></tr><tr><td>Weight</td><td>2.5kg each</td></tr></tbody></table>,https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/In-Ceiling/IC-50/IC-50%20_side_grille_hi-res.png,IC-50,krix,audio,"speaker,install-kit",,"https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/In-Ceiling/IC-50/IC-50%20_side_grille_hi-res.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/In-Ceiling/IC-50/IC-50%20_side_no_grille_hi-res.png"
ic-52,true,IC-52,Angled-baffle in-ceiling speaker for clearer off-axis imaging,"<h3>A more three-dimensional soundstage from the ceiling.</h3><p>The IC-52 features a 20-degree angled baffle that aims sound toward the listening area, reducing wall reflections for a clearer experience and more three-dimensional soundstage. Separate front-mounted bass and tweeter drivers give it hi-fi performance to rival Krix bookshelf speakers.</p><ul><li>130mm doped curvilinear paper cone bass driver with copper shorting ring</li><li>26mm ring radiator tweeter on dedicated mount for clean dispersion</li><li>Slim paintable magnetic stainless-steel grille (white or black)</li></ul><p>Tonally matched across Krix's home entertainment range, the IC-52 is an architectural answer for serious distributed audio.</p>","<table><tbody><tr><th>Specification</th><th>Value</th></tr><tr><td>Frequency range</td><td>45Hz-40kHz (in-room)</td></tr><tr><td>Power handling</td><td>20-120W RMS</td></tr><tr><td>Sensitivity</td><td>90dB @ 2.83V / 1m</td></tr><tr><td>Impedance</td><td>6 Ohms nominal (min 3.6 Ohms)</td></tr><tr><td>Configuration</td><td>2-way, bass reflex, front vented</td></tr><tr><td>Bass driver</td><td>130mm doped curvilinear paper cone</td></tr><tr><td>Tweeter</td><td>26mm ring radiator</td></tr><tr><td>Terminals</td><td>Gold-plated spring terminals</td></tr><tr><td>Cut-out diameter</td><td>247mm</td></tr><tr><td>Dimensions</td><td>295mm dia x 193mm depth</td></tr><tr><td>Weight</td><td>2.5kg each</td></tr></tbody></table>",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/In-Ceiling/IC-52/IC-52%20-_side_grille.png,IC-52,krix,audio,"speaker,install-kit",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/In-Ceiling/IC-52/ic-52_datasheet.pdf,"https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/In-Ceiling/IC-52/IC-52%20-_side_grille.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/In-Ceiling/IC-52/IC-52%20-_side_no_grille.png"
ic-80,true,IC-80,Dual-concentric in-ceiling speaker for home theatre and outdoor use,"<h3>As at home outdoors as in the theatre.</h3><p>The IC-80 (Stratospherix AS) is a high-output dual-concentric in-ceiling speaker engineered for both home theatre and outdoor entertaining. A 200mm bass driver and 45mm compression tweeter deliver powerful, uniform coverage in all directions.</p><ul><li>IP54 weather-resistant rating with rust-resistant stainless steel grille</li><li>Semi-enclosed back box maintains consistent bass extension</li><li>93dB sensitivity with 20-200W RMS handling for serious SPL</li></ul><p>An ideal choice when alfresco areas, pool decks and home theatres need to share one tough, great-sounding speaker.</p>",<table><tbody><tr><th>Specification</th><th>Value</th></tr><tr><td>Frequency range</td><td>45Hz-20kHz (in-room)</td></tr><tr><td>Power handling</td><td>20-200W RMS</td></tr><tr><td>Sensitivity</td><td>93dB @ 2.83V / 1m</td></tr><tr><td>Impedance</td><td>6 Ohms nominal (min 5.3 Ohms)</td></tr><tr><td>Bass driver</td><td>200mm</td></tr><tr><td>Tweeter</td><td>45mm compression</td></tr><tr><td>IP rating</td><td>IP54</td></tr><tr><td>Cut-out diameter</td><td>248mm</td></tr><tr><td>Dimensions</td><td>295mm dia x 182mm depth</td></tr><tr><td>Weight</td><td>5kg each</td></tr></tbody></table>,https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/In-Ceiling/IC-80/IC-80%20no%20grille.png,IC-80,krix,audio,"speaker,outdoor,install-kit",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/In-Ceiling/IC-80/ic-80_datasheet.pdf,"https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/In-Ceiling/IC-80/IC-80%20no%20grille.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/In-Ceiling/IC-80/IC-80-Back.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/In-Ceiling/IC-80/IC-80-Grille.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/In-Ceiling/IC-80/IC-80.png"
iw-50,true,IW-50,D'Appolito 2-way in-wall speaker for music and home theatre,"<h3>An exceptional soundstage, hidden in the wall.</h3><p>The IW-50 is a discretely designed in-wall speaker that delivers an exceptional soundstage behind a magnetic grille. Configured as a D'Appolito 2-way array with dual 100mm bass drivers around a 26mm ring radiator tweeter, it works equally well for two-channel stereo and home theatre as front, centre or surround speakers.</p><ul><li>Fully-enclosed rear cabinet keeps bass independent of wall cavity size</li><li>Wave-guide centre plug tweeter for controlled directivity</li><li>Fits standard 70mm stud walls with only 10mm gyprock depth required</li></ul><p>Single-piece paintable stainless-steel grille available in white or black.</p>",<table><tbody><tr><th>Specification</th><th>Value</th></tr><tr><td>Frequency range</td><td>55Hz-40kHz (in-room)</td></tr><tr><td>Power handling</td><td>20-140W RMS</td></tr><tr><td>Sensitivity</td><td>89dB @ 2.83V / 1m</td></tr><tr><td>Impedance</td><td>6 Ohms nominal (min 3.5 Ohms)</td></tr><tr><td>Configuration</td><td>D'Appolito 2-way</td></tr><tr><td>LF drivers</td><td>Dual 100mm bass</td></tr><tr><td>HF driver</td><td>26mm ring radiator</td></tr><tr><td>Cut-out</td><td>555mm x 170mm</td></tr><tr><td>Dimensions</td><td>596mm H x 211mm W x 79mm D</td></tr><tr><td>Weight</td><td>4kg each</td></tr></tbody></table>,https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/In-Wall/IW-50/IW-50_Grille_Hi-Res.png,IW-50,krix,audio,"speaker,install-kit",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/In-Wall/IW-50/iw-50_datasheet.pdf,"https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/In-Wall/IW-50/IW-50_Grille_Hi-Res.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/In-Wall/IW-50/IW-50_Hi-Res.png"
aquatix,true,Aquatix,Compact 2-way outdoor speaker with marine-grade hardware,"<h3>Concert-quality background music in your backyard.</h3><p>The Aquatix delivers concert-quality background music outdoors, built to withstand Australia's harshest conditions. UV-stabilised polymer cabinets, marine-grade stainless steel hardware and an aluminium grille resist corrosion year-round.</p><ul><li>130mm polypropylene bass driver with rubber surround</li><li>22mm ferro-fluid-cooled mylar dome tweeter for smooth highs</li><li>Reinforced internal ribs minimise panel resonance</li></ul><p>Available in white or black with a five-year warranty - a confident choice for patios, eaves and entertaining areas.</p>","<table><tbody><tr><th>Specification</th><th>Value</th></tr><tr><td>Frequency range</td><td>70Hz-20kHz (on-wall)</td></tr><tr><td>Power handling</td><td>20-100W RMS</td></tr><tr><td>Sensitivity</td><td>87dB @ 2.83V / 1m</td></tr><tr><td>Impedance</td><td>8 Ohms nominal (min 6.7 Ohms)</td></tr><tr><td>Configuration</td><td>2-way, sealed enclosure</td></tr><tr><td>Woofer</td><td>130mm polypropylene cone, rubber surround</td></tr><tr><td>Tweeter</td><td>22mm ferro-fluid cooled mylar dome</td></tr><tr><td>Terminals</td><td>Binding posts</td></tr><tr><td>Dimensions</td><td>185mm H x 250mm W x 190mm D</td></tr><tr><td>Weight</td><td>2.5kg each</td></tr></tbody></table>",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/Outdoor/Aquatix/aquatix_front_hi-res.png,Aquatix,krix,audio,"speaker,outdoor",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/Outdoor/Aquatix/aquatix_datasheet.pdf,"https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/Outdoor/Aquatix/AquatixWhite_HighRes.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/Outdoor/Aquatix/aquatix_back_hi-res.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/Outdoor/Aquatix/aquatix_front_hi-res.png"
tropix,true,Tropix,All-weather outdoor speaker with extended bass and high sensitivity,"<h3>Big enclosure, big bass, big tweeter.</h3><p>The Tropix is an all-weather outdoor speaker built for entertaining. A larger enclosure, 165mm bass driver and 26mm damped mylar dome tweeter combine to give extended bass and high sensitivity well beyond what most outdoor speakers can muster.</p><ul><li>Marine-grade, UV-stabilised all-weather enclosure with stainless hardware</li><li>Internal reinforcing ribs minimise panel resonance for cleaner output</li><li>Corrosion-resistant mounting bracket and aluminium grille</li></ul><p>Backed by a five-year warranty and ideal for patios, pool houses and alfresco zones where music quality matters.</p>","<table><tbody><tr><th>Specification</th><th>Value</th></tr><tr><td>Frequency range</td><td>55Hz-20kHz (on-wall)</td></tr><tr><td>Power handling</td><td>20-140W RMS</td></tr><tr><td>Sensitivity</td><td>87dB @ 2.83V / 1m</td></tr><tr><td>Impedance</td><td>8 Ohms nominal (min 5.8 Ohms)</td></tr><tr><td>Configuration</td><td>2-way, sealed</td></tr><tr><td>Woofer</td><td>165mm bass driver</td></tr><tr><td>Tweeter</td><td>26mm damped mylar dome</td></tr><tr><td>Dimensions</td><td>220mm H x 305mm W x 225mm D</td></tr><tr><td>Weight</td><td>3.5kg each</td></tr></tbody></table>",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/Outdoor/Tropix/tropix_front_hi-res.png,Tropix,krix,audio,"speaker,outdoor",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/Outdoor/Tropix/tropix_datasheet.pdf,"https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/Outdoor/Tropix/TropxWhite_HighRes.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/Outdoor/Tropix/tropix_back_hi-res.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/Outdoor/Tropix/tropix_front_hi-res.png"
dynamix-mk4,true,Dynamix Mk4,Wedge-shaped 2-way surround with 15deg angled baffle,"<h3>Commercial cinema surround engineering, on your wall.</h3><p>The Dynamix Mk4 brings a commercial-cinema surround topology home, with a wedge-shaped cabinet and 15-degree angled baffle that direct output toward the listening area when mounted high on the wall.</p><ul><li>130mm doped curvilinear paper cone with oversized voice coil for low distortion</li><li>26mm ring radiator tweeter for extended, refined high-frequency response</li><li>Front-vented bass reflex eliminates the boomy bass typical of rear-ported on-wall designs</li></ul><p>Keyhole bracket simplifies wall mounting, and finish options span Black Woodgrain, Atlantic Jarrah, Blackwood and Studio colours to match the rest of the Krix range.</p>","<table><tbody><tr><th>Specification</th><th>Value</th></tr><tr><td>Frequency range</td><td>45Hz-40kHz (in-room)</td></tr><tr><td>Power handling</td><td>20-120W RMS</td></tr><tr><td>Sensitivity</td><td>88dB @ 2.83V / 1m</td></tr><tr><td>Impedance</td><td>6 Ohms nominal (min 3.6 Ohms)</td></tr><tr><td>Configuration</td><td>2-way, bass reflex, front vented</td></tr><tr><td>Woofer</td><td>130mm doped curvilinear paper cone</td></tr><tr><td>Tweeter</td><td>26mm ring radiator</td></tr><tr><td>Dimensions</td><td>355mm H x 245mm W x 200mm D (top)</td></tr><tr><td>Weight</td><td>6kg each</td></tr></tbody></table>",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/Surround/Dynamix%20Mk4/Dynamix-Front-Grille.png,Dynamix Mk4,krix,audio,speaker,,"https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/Surround/Dynamix%20Mk4/Dynamix-Angle-Grille.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/Surround/Dynamix%20Mk4/Dynamix-Angle.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/Surround/Dynamix%20Mk4/Dynamix-Front-Grille.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/NEW%20Product%20Pics/KRIX%20Home%20Entertainment%20Product%20Images/Surround/Dynamix%20Mk4/Dynamix-Front_darker-rubber.png"
