"Slug",":draft","Title","Sub Title","Product Description","Technical Table","Thumbnail","Thumbnail:alt","Brand","Product Categories","Product Tags","Specsheet"
"kx-1840","false","KX-1840","COMPACT CINEMA SURROUND","<h3 dir=""auto"">Description</h3><p dir=""auto"">A compact cinema surround loudspeaker designed for installations where high-quality sound is required but space is limited.</p><p dir=""auto"">15° angled front baffle with inverted driver setup, positioning the tweeter beneath the bass driver for smooth high-frequency response. Suits corner mounting in low-ceiling rooms or under balcony projection areas where overhead structures limit speaker placement.</p>","<figure><table><tbody><tr><th><p dir=""auto"">Specification</p></th><th><p dir=""auto"">Value</p></th></tr><tr><td><p dir=""auto"">Configuration</p></td><td><p dir=""auto"">Cinema surround, compact</p></td></tr><tr><td><p dir=""auto"">Baffle</p></td><td><p dir=""auto"">15° angled, inverted driver setup</p></td></tr><tr><td><p dir=""auto"">Tweeter Position</p></td><td><p dir=""auto"">Beneath bass driver</p></td></tr><tr><td><p dir=""auto"">Use Case</p></td><td><p dir=""auto"">Corner mount / low-ceiling / under-balcony</p></td></tr><tr><td><p dir=""auto"">Finish</p></td><td><p dir=""auto"">Cinema Black</p></td></tr><tr><td><p dir=""auto"">Full Specs</p></td><td><p dir=""auto"">See linked specification sheet PDF</p></td></tr></tbody></table></figure>","https://framerusercontent.com/images/yc4PRdDgGG64nFzvh58RxGOCY.jpg","Black speaker with woofer, tweeter, and port","krix","audio","speaker","https://framerusercontent.com/assets/huZ8NqZSZVBlCUuzUodduJrd6dk.pdf"
"stackatoa","false","Stackatoa","Point-source dance stack system","<p dir=""auto"">The Stackatoa (Stack-a-Toa) is a vertically stacked system combining the Kraken quad-21 subwoofer, the Makara double-21 subwoofer and the Krakatoa 4-way point-source loudspeaker, for maximum SPL from a minimal floor footprint. It was awarded Best in Show at 2026 NAMM.</p><ul dir=""auto""><li data-preset-tag=""p""><p>Phase-aligned stack of Kraken, Makara and Krakatoa</p></li><li data-preset-tag=""p""><p>Six 21-inch subs, four 18-inch woofers, one 18-inch low-mid, one coaxial mid-high horn</p></li><li data-preset-tag=""p""><p>Roughly 12 sq ft footprint; 10 ft 4 in tall</p></li></ul>","<figure><table><tbody><tr><th><p dir=""auto"">Specification</p></th><th><p dir=""auto"">Value</p></th></tr><tr><td><p dir=""auto"">Components</p></td><td><p dir=""auto"">Kraken-MK3 + Makara-MK3 subwoofers + Krakatoa-MK3 point-source top</p></td></tr><tr><td><p dir=""auto"">Driver complement</p></td><td><p dir=""auto"">6 x 21-inch subs, 4 x 18-inch woofers, 1 x 18-inch low-mid, 1 coaxial mid-high horn</p></td></tr><tr><td><p dir=""auto"">Frequency response</p></td><td><p dir=""auto"">25Hz - 19kHz</p></td></tr><tr><td><p dir=""auto"">Footprint</p></td><td><p dir=""auto"">4 x 3 ft; height 10 ft 4 in</p></td></tr></tbody></table></figure>","https://framerusercontent.com/images/0YjgEZJQef3R03xvDYchoy15DAo.avif","Sunlight through open blinds casting striped shadows.","bassboss","audio","speaker,subwoofer",""
"sting-8-74","false","STING 8 - 74","Dual 8-inch point-source loudspeaker (74-degree horn)","<p dir=""auto"">The STING 8 - 74 integrates two 8-inch neodymium woofers with a 1.5-inch neodymium HF driver in a coherent point-source design with a 74-degree horn for focused directivity and high sound power.</p><ul dir=""auto""><li data-preset-tag=""p""><p>Two 8-inch neodymium woofers + 1.5-inch neodymium HF driver</p></li><li data-preset-tag=""p""><p>Point-source design with rotatable horn</p></li><li data-preset-tag=""p""><p>74-degree coverage variant</p></li></ul>","<figure><table><tbody><tr><th><p dir=""auto"">Specification</p></th><th><p dir=""auto"">Value</p></th></tr><tr><td><p dir=""auto"">Drivers</p></td><td><p dir=""auto"">2 x 8-inch neodymium woofers + 1.5-inch neodymium HF driver</p></td></tr><tr><td><p dir=""auto"">Dispersion</p></td><td><p dir=""auto"">70 x 40 / 40 x 70 degrees</p></td></tr><tr><td><p dir=""auto"">Impedance</p></td><td><p dir=""auto"">8 Ohm</p></td></tr><tr><td><p dir=""auto"">Nominal power</p></td><td><p dir=""auto"">600 W</p></td></tr><tr><td><p dir=""auto"">Dimensions</p></td><td><p dir=""auto"">608 x 267 x 350 mm</p></td></tr><tr><td><p dir=""auto"">Weight</p></td><td><p dir=""auto"">19.8 kg net</p></td></tr></tbody></table></figure>","https://framerusercontent.com/images/kzCem6mxjgtQ7iZOiKSeq3nlwQ4.jpg","","mag-audio","audio","speaker","https://framerusercontent.com/assets/4VjxtOk5Ze44ouXkcnPJ9EcHfY.pdf"
"sub-h28","false","Sub H28","Dual-18-inch hybrid-horn subwoofer","<p dir=""auto"">The Sub H28 is a passive hybrid-horn subwoofer using two high-power 18-inch neodymium woofers for high power handling and very high sensitivity, designed as the low-frequency companion to the HORNET 12 line array.</p><ul dir=""auto""><li data-preset-tag=""p""><p>Dual 18-inch neodymium hybrid-horn subwoofer</p></li><li data-preset-tag=""p""><p>Very high sensitivity and output</p></li><li data-preset-tag=""p""><p>Companion to the HORNET 12 line array</p></li></ul>","<figure><table><tbody><tr><th><p dir=""auto"">Specification</p></th><th><p dir=""auto"">Value</p></th></tr><tr><td><p dir=""auto"">Drivers</p></td><td><p dir=""auto"">2 x 18-inch neodymium woofers</p></td></tr><tr><td><p dir=""auto"">Peak SPL</p></td><td><p dir=""auto"">up to 149.5 dB</p></td></tr></tbody></table></figure>","https://framerusercontent.com/images/pW8Fuqt6qD6nlsOsqfI7LvLGFM.jpg","Subwoofer with double grills and logo","mag-audio","audio","subwoofer","https://framerusercontent.com/assets/8gct2scBxQ4Wus5eMnCrhlrupIM.pdf"
"io-6000","false","IO-6000","8-channel Class-D amplifier / system processor","<p dir=""auto"">The IO-6000 is an 8-channel Class-D amplifier and system processor on MAG's DANA PRO DSP platform, with a full matrix router, EQ, delay, AES3 inputs, Web UI and preloaded MAG speaker presets.</p><ul dir=""auto""><li data-preset-tag=""p""><p>8 x 750 W RMS at 4 Ohm</p></li><li data-preset-tag=""p""><p>DANA PRO DSP: matrix router, EQ, delay</p></li><li data-preset-tag=""p""><p>Analog + up to 16 AES3 inputs; Web UI</p></li></ul>","<figure><table><tbody><tr><th><p dir=""auto"">Specification</p></th><th><p dir=""auto"">Value</p></th></tr><tr><td><p dir=""auto"">Channels</p></td><td><p dir=""auto"">8 x 750 W RMS at 4 Ohm</p></td></tr><tr><td><p dir=""auto"">Processing</p></td><td><p dir=""auto"">DANA PRO DSP platform</p></td></tr><tr><td><p dir=""auto"">Inputs</p></td><td><p dir=""auto"">Analog + up to 16 AES3 digital</p></td></tr><tr><td><p dir=""auto"">Format</p></td><td><p dir=""auto"">Class-D, 2U</p></td></tr></tbody></table></figure>","https://framerusercontent.com/images/e69DuXcAJ5hBuqgVM6tor5AWOU0.jpg","Black rackmount server with honeycomb grille","mag-audio","audio","amplifier","https://framerusercontent.com/assets/AwQNpth43XtYsbFNuOGytqb7HJs.pdf"
"io-8000","false","IO-8000","8-channel Class-D amplifier / system processor","<p dir=""auto"">The IO-8000 is an 8-channel Class-D amplifier and system processor on MAG's DANA PRO DSP platform, with matrix routing, EQ, delay, AES3 inputs and a Web UI.</p><ul dir=""auto""><li data-preset-tag=""p""><p>8 x 1000 W RMS at 4 Ohm</p></li><li data-preset-tag=""p""><p>DANA PRO DSP with matrix router and EQ</p></li><li data-preset-tag=""p""><p>Analog + AES3 inputs; Web UI</p></li></ul>","<figure><table><tbody><tr><th><p dir=""auto"">Specification</p></th><th><p dir=""auto"">Value</p></th></tr><tr><td><p dir=""auto"">Channels</p></td><td><p dir=""auto"">8 x 1000 W RMS at 4 Ohm</p></td></tr><tr><td><p dir=""auto"">Processing</p></td><td><p dir=""auto"">DANA PRO DSP platform</p></td></tr><tr><td><p dir=""auto"">Format</p></td><td><p dir=""auto"">Class-D, 2U</p></td></tr></tbody></table></figure>","https://framerusercontent.com/images/e69DuXcAJ5hBuqgVM6tor5AWOU0.jpg","","mag-audio","audio","amplifier","https://framerusercontent.com/assets/A3KbFC2CkptsSArjfplRgb86WU.pdf"
"io-16000","false","IO-16000","8-channel high-power Class-D amplifier / processor","<p dir=""auto"">The IO-16000 is an 8-channel high-power Class-D amplifier and system processor on the DANA PRO DSP platform for large-scale systems.</p><ul dir=""auto""><li data-preset-tag=""p""><p>8 x 2000 W RMS at 4 Ohm</p></li><li data-preset-tag=""p""><p>DANA PRO DSP processing</p></li><li data-preset-tag=""p""><p>Class-D, 2U</p></li></ul>","<figure><table><tbody><tr><th><p dir=""auto"">Specification</p></th><th><p dir=""auto"">Value</p></th></tr><tr><td><p dir=""auto"">Channels</p></td><td><p dir=""auto"">8 x 2000 W RMS at 4 Ohm</p></td></tr><tr><td><p dir=""auto"">Processing</p></td><td><p dir=""auto"">DANA PRO DSP platform</p></td></tr></tbody></table></figure>","https://framerusercontent.com/images/e69DuXcAJ5hBuqgVM6tor5AWOU0.jpg","","mag-audio","audio","amplifier","https://framerusercontent.com/assets/kz7iTr7pDLplhYRMN1WpGdzL2Y.pdf"
"iq-3000","false","IQ-3000","4-channel Class-D amplifier / system processor","<p dir=""auto"">The IQ-3000 is a 4-channel Class-D amplifier and system processor on MAG's DANA PRO DSP platform.</p><ul dir=""auto""><li data-preset-tag=""p""><p>4 x 750 W at 4 Ohm</p></li><li data-preset-tag=""p""><p>DANA PRO DSP processing</p></li><li data-preset-tag=""p""><p>Class-D, 2U</p></li></ul>","<figure><table><tbody><tr><th><p dir=""auto"">Specification</p></th><th><p dir=""auto"">Value</p></th></tr><tr><td><p dir=""auto"">Channels</p></td><td><p dir=""auto"">4 x 750 W at 4 Ohm</p></td></tr><tr><td><p dir=""auto"">Processing</p></td><td><p dir=""auto"">DANA PRO DSP platform</p></td></tr></tbody></table></figure>","https://framerusercontent.com/images/inqfqhIsXHXQA3s9KlW67AzxeO0.jpg","Black rackmount server with network ports and logo","mag-audio","audio","amplifier","https://framerusercontent.com/assets/oDUwNteByj0PyLyegVg8eHCpTSE.pdf"
"iq-4000","false","IQ-4000","4-channel Class-D amplifier / system processor","<p dir=""auto"">The IQ-4000 is a 4-channel Class-D amplifier and system processor on MAG's DANA PRO DSP platform.</p><ul dir=""auto""><li data-preset-tag=""p""><p>4 x 1000 W at 4 Ohm</p></li><li data-preset-tag=""p""><p>DANA PRO DSP processing</p></li><li data-preset-tag=""p""><p>Class-D, 2U</p></li></ul>","<figure><table><tbody><tr><th><p dir=""auto"">Specification</p></th><th><p dir=""auto"">Value</p></th></tr><tr><td><p dir=""auto"">Channels</p></td><td><p dir=""auto"">4 x 1000 W at 4 Ohm</p></td></tr><tr><td><p dir=""auto"">Processing</p></td><td><p dir=""auto"">DANA PRO DSP platform</p></td></tr></tbody></table></figure>","https://framerusercontent.com/images/cSsC1hRHpSLEyZGPwC7CjdWHDY.jpg","Black rackmount device with front panel indicators.","mag-audio","audio","amplifier","https://framerusercontent.com/assets/IFu8KIx4Z8Wrnr4NAghYM7b4.pdf"
"air-cx-10","false","AIR-CX-10","10-inch coaxial passive install loudspeaker, 90 x 90 coverage","<p dir=""auto"">AIR-CX-10 is a 10-inch coaxial loudspeaker engineered for balanced output, clarity, and coverage in medium to large installations. The unit features a conical dispersion pattern suitable for varied mounting orientations and is compatible with pan-tilt brackets and VESA mounting systems.</p><ul dir=""auto""><li data-preset-tag=""p""><p>10-inch coaxial driver with 2.5-inch voice coil, 95 dB sensitivity</p></li><li data-preset-tag=""p""><p>90 x 90 degrees nominal coverage, 120 dB max SPL</p></li><li data-preset-tag=""p""><p>VESA 100 x 100, 8 x M10 fly points, M10 safety point</p></li></ul>","<figure><table><tbody><tr><th><p dir=""auto"">Specification</p></th><th><p dir=""auto"">Value</p></th></tr><tr><td><p dir=""auto"">Type</p></td><td><p dir=""auto"">Passive coaxial installation speaker</p></td></tr><tr><td><p dir=""auto"">Frequency Response (-10dB)</p></td><td><p dir=""auto"">65 - 18,000 Hz</p></td></tr><tr><td><p dir=""auto"">Max SPL</p></td><td><p dir=""auto"">120 dB</p></td></tr><tr><td><p dir=""auto"">Sensitivity (1W/1m)</p></td><td><p dir=""auto"">95 dB</p></td></tr><tr><td><p dir=""auto"">Driver</p></td><td><p dir=""auto"">10 in coaxial, 2.5 in VC</p></td></tr><tr><td><p dir=""auto"">Coverage Angle (H x V)</p></td><td><p dir=""auto"">90 x 90 degrees</p></td></tr><tr><td><p dir=""auto"">Impedance</p></td><td><p dir=""auto"">4 / 8 / 16 Ohm</p></td></tr><tr><td><p dir=""auto"">Nominal Power</p></td><td><p dir=""auto"">300 W</p></td></tr><tr><td><p dir=""auto"">Connectors</p></td><td><p dir=""auto"">Phoenix</p></td></tr><tr><td><p dir=""auto"">Dimensions (W x H x D)</p></td><td><p dir=""auto"">305 x 460 x 278 mm</p></td></tr><tr><td><p dir=""auto"">Net Weight</p></td><td><p dir=""auto"">18.5 kg</p></td></tr><tr><td><p dir=""auto"">Mounting</p></td><td><p dir=""auto"">VESA 100 x 100; 8 x M10 points; M10 safety point</p></td></tr><tr><td><p dir=""auto"">Enclosure Material</p></td><td><p dir=""auto"">Plywood, MDF, polyurethane paint</p></td></tr></tbody></table></figure>","https://framerusercontent.com/images/EK7T3FDdIE2zjHreJkHC0tCruoo.jpg","Black speaker with honeycomb grill and logo","mag-audio","audio","speaker","https://framerusercontent.com/assets/f8f3z0Oje48nhSUp9bji88JsIY.pdf"
"air-cx-12","false","AIR-CX-12","12-inch coaxial passive install loudspeaker, 90 x 90 coverage","<p dir=""auto"">AIR-CX-12 is a 12-inch coaxial loudspeaker engineered for balanced output, clarity, and coverage in medium to large installations. The speaker features conical dispersion for consistent sound in various mounting orientations and accommodates pan-tilt U-brackets and VESA 100 x 100 rear mounting.</p><ul dir=""auto""><li data-preset-tag=""p""><p>12-inch coaxial driver with 2.5-inch voice coil, 97 dB sensitivity</p></li><li data-preset-tag=""p""><p>90 x 90 degrees coverage, 121 dB max SPL, 300 W</p></li><li data-preset-tag=""p""><p>VESA 100 x 100, 8 x M10 fly points, M10 safety point</p></li></ul>","<figure><table><tbody><tr><th><p dir=""auto"">Specification</p></th><th><p dir=""auto"">Value</p></th></tr><tr><td><p dir=""auto"">Type</p></td><td><p dir=""auto"">Passive coaxial installation speaker</p></td></tr><tr><td><p dir=""auto"">Driver</p></td><td><p dir=""auto"">12 in coaxial, 2.5 in VC</p></td></tr><tr><td><p dir=""auto"">Frequency Response (-10dB)</p></td><td><p dir=""auto"">55 - 18,000 Hz</p></td></tr><tr><td><p dir=""auto"">Max SPL</p></td><td><p dir=""auto"">121 dB</p></td></tr><tr><td><p dir=""auto"">Sensitivity (1W/1m)</p></td><td><p dir=""auto"">97 dB</p></td></tr><tr><td><p dir=""auto"">Nominal Coverage (H x V)</p></td><td><p dir=""auto"">90 x 90 degrees</p></td></tr><tr><td><p dir=""auto"">Impedance</p></td><td><p dir=""auto"">4 / 8 / 16 Ohm</p></td></tr><tr><td><p dir=""auto"">Nominal Power</p></td><td><p dir=""auto"">300 W</p></td></tr><tr><td><p dir=""auto"">Connectors</p></td><td><p dir=""auto"">Phoenix</p></td></tr><tr><td><p dir=""auto"">Dimensions (W x H x D)</p></td><td><p dir=""auto"">350 x 524 x 318 mm</p></td></tr><tr><td><p dir=""auto"">Net Weight</p></td><td><p dir=""auto"">20 kg</p></td></tr><tr><td><p dir=""auto"">Mounting</p></td><td><p dir=""auto"">VESA 100 x 100; 8 x M10 points; M10 safety point</p></td></tr><tr><td><p dir=""auto"">Material</p></td><td><p dir=""auto"">Plywood, MDF, polyurethane paint</p></td></tr><tr><td><p dir=""auto"">Protection</p></td><td><p dir=""auto"">Steel grill, acoustically transparent backing</p></td></tr></tbody></table></figure>","https://framerusercontent.com/images/YmiM2N9WhcFDvQLDXbG39PG5N4.jpg","Black rectangular speaker with metal grille.","mag-audio","audio","speaker","https://framerusercontent.com/assets/vGAKNyZJuK2WnbeXfwjmR2Ak.pdf"
"air-cx-15","false","AIR-CX-15","15-inch coaxial passive install loudspeaker, 90 x 90 coverage","<p dir=""auto"">AIR-CX-15 is a 15-inch coaxial loudspeaker engineered for balanced output, clarity, and coverage in medium to large installations. The unit features conical dispersion suitable for vertical or horizontal mounting, with compatibility for pan-tilt U-brackets and VESA 100 x 100 rear mounting across walls, ceilings, and truss.</p><ul dir=""auto""><li data-preset-tag=""p""><p>15-inch coaxial driver with 2.5-inch voice coil, 98 dB sensitivity</p></li><li data-preset-tag=""p""><p>90 x 90 degrees coverage, 122 dB max SPL, 300 W</p></li><li data-preset-tag=""p""><p>VESA 100 x 100, 8 x M10 fly points, M10 safety point</p></li></ul>","<figure><table><tbody><tr><th><p dir=""auto"">Specification</p></th><th><p dir=""auto"">Value</p></th></tr><tr><td><p dir=""auto"">Type</p></td><td><p dir=""auto"">Passive coaxial installation speaker</p></td></tr><tr><td><p dir=""auto"">Driver</p></td><td><p dir=""auto"">15 in coaxial, 2.5 in voice coil</p></td></tr><tr><td><p dir=""auto"">Frequency Response (-10dB)</p></td><td><p dir=""auto"">50 - 18,000 Hz</p></td></tr><tr><td><p dir=""auto"">Maximum SPL</p></td><td><p dir=""auto"">122 dB</p></td></tr><tr><td><p dir=""auto"">Sensitivity (1W/1m)</p></td><td><p dir=""auto"">98 dB</p></td></tr><tr><td><p dir=""auto"">Nominal Coverage Angle (H x V)</p></td><td><p dir=""auto"">90 x 90 degrees</p></td></tr><tr><td><p dir=""auto"">Impedance</p></td><td><p dir=""auto"">4 / 8 / 16 Ohm</p></td></tr><tr><td><p dir=""auto"">Nominal Power</p></td><td><p dir=""auto"">300 W</p></td></tr><tr><td><p dir=""auto"">Connectors</p></td><td><p dir=""auto"">Phoenix</p></td></tr><tr><td><p dir=""auto"">Dimensions (W x H x D)</p></td><td><p dir=""auto"">422 x 640 x 347 mm</p></td></tr><tr><td><p dir=""auto"">Net Weight</p></td><td><p dir=""auto"">21.5 kg</p></td></tr><tr><td><p dir=""auto"">Mounting</p></td><td><p dir=""auto"">VESA 100 x 100; 8 x M10 points; M10 safety point</p></td></tr><tr><td><p dir=""auto"">Enclosure Material</p></td><td><p dir=""auto"">Plywood, MDF, polyurethane wear-resistant paint</p></td></tr><tr><td><p dir=""auto"">Protection</p></td><td><p dir=""auto"">Steel grill, acoustically transparent backing</p></td></tr></tbody></table></figure>","https://framerusercontent.com/images/kucO1eOITqCcov817zWqAmW7qE.jpg","Black loudspeaker with honeycomb grill cover.","mag-audio","audio","speaker","https://framerusercontent.com/assets/bcymcKCW0bn8SWMk65xDs00au8M.pdf"
"iq-8000","false","IQ-8000","Four-channel 2000W Class-D installation amplifier with DSP","<p dir=""auto"">The MAG Audio IQ-8000 is a four-channel Class-D amplifier delivering 4 x 2000 W into 4 ohm in a compact 2U chassis. It supports 16 AES3 digital input channels alongside analog inputs and includes a built-in WebUI for matrix routing, room EQ, and automation. Designed for professional fixed installations requiring high power density and remote management.</p><ul dir=""auto""><li data-preset-tag=""p""><p>4 x 2000 W @ 4 ohm, 4 x 1000 W @ 8 ohm, 4 x 600 W @ 16 ohm</p></li><li data-preset-tag=""p""><p>16 AES3 digital input channels with full matrix routing</p></li><li data-preset-tag=""p""><p>Integrated WebUI for EQ, delay, grouping, and monitoring</p></li></ul>","<figure><table><tbody><tr><th><p dir=""auto"">Specification</p></th><th><p dir=""auto"">Value</p></th></tr><tr><td><p dir=""auto"">Amplifier Type</p></td><td><p dir=""auto"">Class D high efficiency</p></td></tr><tr><td><p dir=""auto"">Output Channels</p></td><td><p dir=""auto"">4</p></td></tr><tr><td><p dir=""auto"">Power @ 4 Ohm</p></td><td><p dir=""auto"">4 x 2000 W</p></td></tr><tr><td><p dir=""auto"">Power @ 8 Ohm</p></td><td><p dir=""auto"">4 x 1000 W</p></td></tr><tr><td><p dir=""auto"">Power @ 16 Ohm</p></td><td><p dir=""auto"">4 x 600 W</p></td></tr><tr><td><p dir=""auto"">Frequency Range</p></td><td><p dir=""auto"">20 Hz - 20 kHz</p></td></tr><tr><td><p dir=""auto"">THD</p></td><td><p dir=""auto"">less than 0.5%</p></td></tr><tr><td><p dir=""auto"">S/N Ratio (analog)</p></td><td><p dir=""auto"">100 dB</p></td></tr><tr><td><p dir=""auto"">Damping Factor @ 8 Ohm</p></td><td><p dir=""auto"">greater than 500 @ 1 kHz</p></td></tr><tr><td><p dir=""auto"">Input Impedance</p></td><td><p dir=""auto"">10 kOhm unbal., 20 kOhm bal.</p></td></tr><tr><td><p dir=""auto"">Rack Format</p></td><td><p dir=""auto"">19 in 2U</p></td></tr><tr><td><p dir=""auto"">Dimensions</p></td><td><p dir=""auto"">486 x 87 x 505 mm</p></td></tr><tr><td><p dir=""auto"">Weight</p></td><td><p dir=""auto"">9.7 kg</p></td></tr></tbody></table></figure>","https://framerusercontent.com/images/cSsC1hRHpSLEyZGPwC7CjdWHDY.jpg","","mag-audio","audio","amplifier","https://framerusercontent.com/assets/iekB72biKahtYVFyIF58gLF5hQ.pdf"
"pd-1x8","false","PD-1x8","2U single-amp power distributor with analog, AES3, network","<p dir=""auto"">The MAG Audio PD-1x8 is a 19 in 2U power distributor that branches mains power and signal for a single high-power amplifier slot. It consolidates CEE 32A input, analog and AES/EBU signal links, EtherCon network, and 8x Speakon 4-pin plus 2x Speakon 8-pin loudspeaker outputs in a single panel. Designed for MAG Audio AmpRack and WAR fly-rack integrations using Neutrik and PCE connectors.</p><ul dir=""auto""><li data-preset-tag=""p""><p>CEE 32A 3P+N+E mains input with link-through</p></li><li data-preset-tag=""p""><p>8x Speakon 4-pin and 2x Speakon 8-pin speaker outputs</p></li><li data-preset-tag=""p""><p>4x analog XLR plus 2x AES/EBU XLR with link-through</p></li></ul>","<figure><table><tbody><tr><th><p dir=""auto"">Specification</p></th><th><p dir=""auto"">Value</p></th></tr><tr><td><p dir=""auto"">Function</p></td><td><p dir=""auto"">Power Distributor</p></td></tr><tr><td><p dir=""auto"">Rack Installation</p></td><td><p dir=""auto"">19 in 2U</p></td></tr><tr><td><p dir=""auto"">Dimensions (W x D x H)</p></td><td><p dir=""auto"">483 x 88 x 492 mm</p></td></tr><tr><td><p dir=""auto"">Net Weight</p></td><td><p dir=""auto"">10.5 kg (23.2 lbs)</p></td></tr><tr><td><p dir=""auto"">Power Input</p></td><td><p dir=""auto"">AC 16A 230V</p></td></tr><tr><td><p dir=""auto"">Analog Connections</p></td><td><p dir=""auto"">4x XLR input; 4x XLR link</p></td></tr><tr><td><p dir=""auto"">AES/EBU</p></td><td><p dir=""auto"">2x XLR input; 2x XLR link</p></td></tr><tr><td><p dir=""auto"">Ethernet</p></td><td><p dir=""auto"">2x EtherCon</p></td></tr><tr><td><p dir=""auto"">Speaker Outputs</p></td><td><p dir=""auto"">8x Speakon 4-pin; 2x Speakon 8-pin</p></td></tr><tr><td><p dir=""auto"">Main Connections</p></td><td><p dir=""auto"">CEE 32 3P+N+E (32A) input/link</p></td></tr><tr><td><p dir=""auto"">Power Output</p></td><td><p dir=""auto"">1x Powersoft X-Series; 1x AUX Schuko</p></td></tr><tr><td><p dir=""auto"">Connectors</p></td><td><p dir=""auto"">Neutrik, PCE</p></td></tr></tbody></table></figure>","https://framerusercontent.com/images/BvEGdJ545gaI8N1ZU6EgK3UEXkg.jpg","MAG Audio PD-1x8 speaker distro with red power plug","mag-audio","audio","power-conditioner","https://framerusercontent.com/assets/GnucyZlyxUeXNUE2GyZOWx4.pdf"
"pd-2t604","false","PD-2T604","2U dual-amplifier IEC C19 power distribution panel","<p dir=""auto"">The MAG Audio PD-2T604 is a 19 in 2U power distributor for two amplifiers, terminating mains power on 2x IEC C19 outlets instead of dedicated amplifier connectors. It carries 4x analog XLR and 2x AES/EBU XLR with link-through plus 2x EtherCon network, and provides 8x Speakon 4-pin and 2x Speakon 8-pin speaker outputs. Built for touring AmpRacks and MN mounting racks using Neutrik and PCE connectors.</p><ul dir=""auto""><li data-preset-tag=""p""><p>2x IEC C19 amplifier mains outlets plus 1x AUX Schuko</p></li><li data-preset-tag=""p""><p>CEE 32A 3P+N+E input with link-through</p></li><li data-preset-tag=""p""><p>8x Speakon 4-pin and 2x Speakon 8-pin speaker outputs</p></li></ul>","<figure><table><tbody><tr><th><p dir=""auto"">Specification</p></th><th><p dir=""auto"">Value</p></th></tr><tr><td><p dir=""auto"">Rack Installation</p></td><td><p dir=""auto"">19 in standard, 2U</p></td></tr><tr><td><p dir=""auto"">Dimensions (W x D x H)</p></td><td><p dir=""auto"">483 x 88 x 492 mm</p></td></tr><tr><td><p dir=""auto"">Net Weight</p></td><td><p dir=""auto"">10.5 kg (23.2 lbs)</p></td></tr><tr><td><p dir=""auto"">Power Input</p></td><td><p dir=""auto"">AC 16A 230V</p></td></tr><tr><td><p dir=""auto"">Analog Inputs</p></td><td><p dir=""auto"">4x XLR input; 4x XLR link</p></td></tr><tr><td><p dir=""auto"">AES/EBU</p></td><td><p dir=""auto"">2x XLR input; 2x XLR link</p></td></tr><tr><td><p dir=""auto"">Ethernet</p></td><td><p dir=""auto"">2x EtherCon</p></td></tr><tr><td><p dir=""auto"">Speaker Outputs</p></td><td><p dir=""auto"">8x Speakon 4-pin; 2x Speakon 8-pin</p></td></tr><tr><td><p dir=""auto"">Main Connections</p></td><td><p dir=""auto"">CEE 32 3P+N+E (32A) input/link</p></td></tr><tr><td><p dir=""auto"">Power Outputs</p></td><td><p dir=""auto"">2x C19; 1x AUX Schuko</p></td></tr><tr><td><p dir=""auto"">Connectors</p></td><td><p dir=""auto"">Neutrik, PCE</p></td></tr></tbody></table></figure>","https://framerusercontent.com/images/8js5Vjef36fuY73jrAjWJnivE.jpg","MAG Audio PD-2T504 rackmount amplifier with power connector","mag-audio","audio","power-conditioner","https://framerusercontent.com/assets/gm9NVKZk1tYDdZWfk80vJ8sYSgs.pdf"
