"Slug",":draft","Title","Sub Title","Product Description","Technical Table","Thumbnail","Thumbnail:alt","Brand","Product Categories","Product Tags","Specsheet","Gallery"
"cue-l","true","CUE L","Ultra-slim surface-mount column speaker (flagship)","<p>CUE L is the flagship column of the CUE Series. Six woofers combined with four passive radiators deliver enhanced low-frequency weight, paired with the shared 1 in tweeter. Engineered for demanding installations requiring higher SPL, extended coverage, and authoritative presence. Suitable for clubs, performance spaces, and large public interiors.</p><ul><li><p>6 x 2 in woofers + 4 x passive radiators + 1 in tweeter</p></li><li><p>114.5 dB max SPL, 120 degrees horizontal coverage</p></li><li><p>Aluminum enclosure, 12 Ohm, 150 W</p></li></ul>","<figure><table><tbody><tr><th>Specification</th><th>Value</th></tr><tr><td>Type</td><td>Ultra-slim installation speaker</td></tr><tr><td>Frequency Response (-10dB)</td><td>150 - 25,000 Hz</td></tr><tr><td>Max SPL</td><td>114.5 dB</td></tr><tr><td>Sensitivity (1W/1m)</td><td>92.8 dB</td></tr><tr><td>LF Driver</td><td>6 x 2 in woofer, 4 x passive radiator</td></tr><tr><td>HF Driver</td><td>1 in tweeter</td></tr><tr><td>Coverage</td><td>120 degrees horizontal</td></tr><tr><td>Impedance</td><td>12 Ohm</td></tr><tr><td>Nominal Power</td><td>150 W</td></tr><tr><td>Connectors</td><td>Phoenix</td></tr><tr><td>Dimensions (W x H x D)</td><td>70 x 57 x 990 mm</td></tr><tr><td>Net Weight</td><td>3.5 kg</td></tr><tr><td>Enclosure</td><td>Aluminum, wear-resistant paint</td></tr></tbody></table></figure>","https://mag-audio.com/image/cache/catalog/CUE-series/CUE-L-main-1000x1000.JPG","CUE L","mag-audio","audio","speaker","https://mag-audio.com/image/catalog/CUE-series/CUE-L-datasheet.pdf",""
"cue-m","true","CUE M","Ultra-slim surface-mount column speaker (medium)","<p>CUE M is the balanced workhorse of the CUE Series, offering increased output and coverage while maintaining a slim architectural profile. With four woofers, dual passive radiators, and the same high-resolution 1 in tweeter used across the series, CUE M provides confident midrange projection and controlled low frequencies. Well-suited for bars, restaurants, galleries, and medium-scale spaces.</p><ul><li><p>4 x 2 in woofers + 2 x passive radiators + 1 in tweeter</p></li><li><p>111 dB max SPL, 120 degrees horizontal coverage</p></li><li><p>Aluminum enclosure, 8 Ohm, 100 W</p></li></ul>","<figure><table><tbody><tr><th>Specification</th><th>Value</th></tr><tr><td>Type</td><td>Ultra-slim installation speaker</td></tr><tr><td>Frequency Response (-10dB)</td><td>150 - 25,000 Hz</td></tr><tr><td>Max SPL</td><td>111 dB</td></tr><tr><td>Sensitivity (1W/1m)</td><td>91 dB</td></tr><tr><td>LF Driver</td><td>4 x 2 in woofer, 2 x passive radiator</td></tr><tr><td>HF Driver</td><td>1 in tweeter</td></tr><tr><td>Coverage</td><td>120 degrees horizontal</td></tr><tr><td>Impedance</td><td>8 Ohm</td></tr><tr><td>Nominal Power</td><td>100 W</td></tr><tr><td>Connectors</td><td>Phoenix</td></tr><tr><td>Dimensions (W x H x D)</td><td>70 x 57 x 678 mm</td></tr><tr><td>Net Weight</td><td>2.67 kg</td></tr><tr><td>Enclosure</td><td>Aluminum, wear-resistant paint</td></tr></tbody></table></figure>","https://mag-audio.com/image/cache/catalog/CUE-series/CUE-M-main-1000x1000.JPG","CUE M","mag-audio","audio","speaker","https://mag-audio.com/image/catalog/CUE-series/CUE-M-datasheet.pdf",""
"cue-s","true","CUE S","Ultra-slim surface-mount column speaker (compact)","<p>CUE S is the most compact loudspeaker within the CUE Series lineup. Dual 2 in woofers, dual passive radiators, and a precision 1 in high-frequency driver deliver articulate sound with surprising low-end presence for its size. Suits intimate venues, corridors, lounges, and architectural accents.</p><ul><li><p>2 x 2 in woofers + 2 x passive radiators + 1 in tweeter</p></li><li><p>105 dB max SPL, 120 degrees horizontal coverage</p></li><li><p>Aluminum enclosure, 4 Ohm, 50 W</p></li></ul>","<figure><table><tbody><tr><th>Specification</th><th>Value</th></tr><tr><td>Type</td><td>Ultra-slim installation speaker</td></tr><tr><td>Frequency Response (-10dB)</td><td>150 - 25,000 Hz</td></tr><tr><td>Max SPL</td><td>105 dB</td></tr><tr><td>Sensitivity (1W/1m)</td><td>88 dB</td></tr><tr><td>LF Driver</td><td>2 x 2 in woofer, 2 x passive radiator</td></tr><tr><td>HF Driver</td><td>1 in tweeter</td></tr><tr><td>Coverage</td><td>120 degrees horizontal</td></tr><tr><td>Impedance</td><td>4 Ohm</td></tr><tr><td>Nominal Power</td><td>50 W</td></tr><tr><td>Connectors</td><td>Phoenix</td></tr><tr><td>Dimensions (W x H x D)</td><td>70 x 57 x 560 mm</td></tr><tr><td>Net Weight</td><td>1.97 kg</td></tr><tr><td>Enclosure</td><td>Aluminum, wear-resistant paint</td></tr></tbody></table></figure>","https://mag-audio.com/image/cache/catalog/CUE-series/CUE-S-main-1000x1000.JPG","CUE S","mag-audio","audio","speaker","https://mag-audio.com/image/catalog/CUE-series/CUE-S-datasheet.pdf",""
"fly-r60","true","FLY-R60","High-output passive line array module (R series)","<p>FLY-R60 is a potent passive line array solution featuring four 6.5 in woofers and two 1.4 in high-frequency transducers. Engineered for short to medium-throw applications, delivering 70 degrees horizontal coverage with a 0 degree vertical splay angle for controlled dispersion. Integrated flying hardware enables flexible mounting.</p><ul><li><p>4 x 6.5 in LF drivers and 2 x 1.4 in HF drivers</p></li><li><p>125 dB max SPL, 70 degrees H coverage, 0 degree V splay</p></li><li><p>600 W power handling, 8 Ohm</p></li></ul>","<figure><table><tbody><tr><th>Specification</th><th>Value</th></tr><tr><td>Type</td><td>Passive line array module</td></tr><tr><td>Frequency Response (-10dB)</td><td>100 - 20,000 Hz</td></tr><tr><td>Max SPL</td><td>125 dB</td></tr><tr><td>Sensitivity (1W/1m)</td><td>97 dB</td></tr><tr><td>LF Drivers</td><td>4 x 6.5 in, 1.75 in VC</td></tr><tr><td>HF Drivers</td><td>2 x 1.4 in, 2.7 in VC</td></tr><tr><td>Coverage</td><td>70 degrees H, 0 degree V splay</td></tr><tr><td>Power Handling</td><td>600 W</td></tr><tr><td>Impedance</td><td>8 Ohm</td></tr><tr><td>Dimensions</td><td>500 x 380 x 373 mm</td></tr><tr><td>Net Weight</td><td>24 kg</td></tr><tr><td>Enclosure</td><td>Plywood with wear-resistant paint</td></tr></tbody></table></figure>","https://mag-audio.com/image/cache/catalog/FLY-R/FLY-R60-main-1000x1000.JPG","FLY-R60","mag-audio","audio","speaker","https://mag-audio.com/image/catalog/FLY-R/Fly-R60-datasheet.pdf",""
"fly-r68","true","FLY-R68","High-output passive line array module, wider coverage","<p>FLY-R68 is engineered for short and medium-throw applications, featuring four 6.5 in woofers and two 1.4 in high-frequency drivers. It delivers 110 degrees horizontal coverage with an 8 degree vertical splay angle, providing tightly controlled dispersion and high intelligibility.</p><ul><li><p>4 x 6.5 in LF drivers and 2 x 1.4 in HF drivers</p></li><li><p>125 dB max SPL, 110 degrees H coverage, 8 degree V splay</p></li><li><p>600 W power handling, 8 Ohm</p></li></ul>","<figure><table><tbody><tr><th>Specification</th><th>Value</th></tr><tr><td>Type</td><td>Passive line array module</td></tr><tr><td>Frequency Response (-10dB)</td><td>100 - 20,000 Hz</td></tr><tr><td>Max SPL</td><td>125 dB</td></tr><tr><td>Sensitivity (1W/1m)</td><td>97 dB</td></tr><tr><td>LF Drivers</td><td>4 x 6.5 in, 1.75 in VC</td></tr><tr><td>HF Drivers</td><td>2 x 1.4 in, 2.7 in VC</td></tr><tr><td>Coverage</td><td>110 degrees H, 8 degree V splay</td></tr><tr><td>Power Handling</td><td>600 W</td></tr><tr><td>Impedance</td><td>8 Ohm</td></tr><tr><td>Dimensions</td><td>500 x 374 x 372 mm</td></tr><tr><td>Net Weight</td><td>24 kg</td></tr><tr><td>Connectors</td><td>2 x Speakon 2-pin</td></tr></tbody></table></figure>","https://mag-audio.com/image/cache/catalog/FLY-R/FLY-R68-main-1000x1000.JPG","FLY-R68","mag-audio","audio","speaker","https://mag-audio.com/image/catalog/FLY-R/Fly-R68-datasheet.pdf",""
"fly-r8b","true","FLY-R8B","Passive cardioid line array subwoofer","<p>FLY-R8B is a passive cardioid subwoofer engineered for concert halls, theaters, and clubs. A unique six-driver configuration with four front-firing and two rear-firing 8 in woofers achieves up to -16 dB rear cancellation, reducing stage noise and focusing sound toward the audience.</p><ul><li><p>Six 8 in drivers (4 front-firing + 2 rear-firing)</p></li><li><p>Cardioid pattern with up to -16 dB rear cancellation</p></li><li><p>127 dB max SPL, 45-200 Hz response</p></li></ul>","<figure><table><tbody><tr><th>Specification</th><th>Value</th></tr><tr><td>Type</td><td>Passive cardioid subwoofer</td></tr><tr><td>Frequency Response (-10dB)</td><td>45 - 200 Hz</td></tr><tr><td>Max SPL</td><td>127 dB</td></tr><tr><td>Sensitivity (1W/1m)</td><td>97 dB</td></tr><tr><td>Drivers</td><td>4 x 8 in front + 2 x 8 in rear, 2.5 in VC</td></tr><tr><td>Power Handling</td><td>1000 W front + 500 W rear</td></tr><tr><td>Impedance</td><td>4 Ohm front + 8 Ohm rear</td></tr><tr><td>Dimensions</td><td>500 x 596 x 745 mm</td></tr><tr><td>Net Weight</td><td>59 kg</td></tr><tr><td>Mounting</td><td>M20 pole adapters, integrated flying hardware</td></tr><tr><td>Enclosure</td><td>Plywood with wear-resistant paint</td></tr></tbody></table></figure>","https://mag-audio.com/image/cache/catalog/FLY-R/FLY-R8B-main-1000x1000.JPG","FLY-R8B","mag-audio","audio","subwoofer","https://mag-audio.com/image/catalog/FLY-R/Fly-R8B-datasheet.pdf",""
"focus-5","true","Focus 5","Passive bi-amp 15-inch stage monitor","<p>Focus 5 is a discreet yet powerful stage bi-amp monitor featuring a 15 in LF coaxial driver. Designed for performers prioritizing comfort and clarity, it offers bi-amp connectivity for precise sound control and includes pole mount compatibility for DJ, backline, and FOH applications.</p><ul><li><p>15 in coaxial driver, bi-amp connectivity</p></li><li><p>137 dB peak SPL, 40 x 80 degrees coverage</p></li><li><p>35mm pole adapter compatible</p></li></ul>","<figure><table><tbody><tr><th>Specification</th><th>Value</th></tr><tr><td>Type</td><td>Passive Bi-amp stage monitor</td></tr><tr><td>Frequency Response (-10dB)</td><td>48 - 20,000 Hz</td></tr><tr><td>Peak SPL</td><td>137 dB</td></tr><tr><td>Sensitivity (1W/1m)</td><td>98 dB</td></tr><tr><td>Driver</td><td>15 in coaxial, 3 in / 2.8 in VC</td></tr><tr><td>Nominal Power</td><td>500 W LF / 100 W HF</td></tr><tr><td>Impedance</td><td>8 Ohm LF / 8 Ohm HF</td></tr><tr><td>Coverage</td><td>40 degrees H x 80 degrees V</td></tr><tr><td>Dimensions</td><td>590 x 360 x 541 mm</td></tr><tr><td>Net Weight</td><td>21.4 kg</td></tr><tr><td>Connectors</td><td>2 x Neutrik Speakon</td></tr><tr><td>Mounting</td><td>35mm pole adapter compatible</td></tr></tbody></table></figure>","https://mag-audio.com/image/cache/catalog/FOCUS/Focus_5_0001-1000x1000.jpg","Focus 5","mag-audio","audio","speaker","https://mag-audio.com/image/catalog/FOCUS/Focus-5_datasheet.pdf",""
"focus-sub","true","Focus Sub","Passive 15-inch monitor subwoofer","<p>Focus Sub is a passive monitor subwoofer featuring a 15 in LF driver designed to enhance the Focus series. Together with Focus 5, it creates a powerful monitor set for a drummer, providing impeccable low-frequency support for DJ monitoring, backline, and FOH applications.</p><ul><li><p>15 in driver with 4 in voice coil</p></li><li><p>139 dB peak SPL, 38-200 Hz response</p></li><li><p>1000 W nominal power, 8 Ohm</p></li></ul>","<figure><table><tbody><tr><th>Specification</th><th>Value</th></tr><tr><td>Type</td><td>Passive monitor subwoofer</td></tr><tr><td>Frequency Response (-10dB)</td><td>38 - 200 Hz</td></tr><tr><td>Peak SPL</td><td>139 dB</td></tr><tr><td>Sensitivity (1W/1m)</td><td>98 dB</td></tr><tr><td>LF Driver</td><td>15 in, 4 in VC</td></tr><tr><td>Impedance</td><td>8 Ohm</td></tr><tr><td>Nominal Power</td><td>1000 W</td></tr><tr><td>Connectors</td><td>2 x Neutrik Speakon</td></tr><tr><td>Dimensions (W x H x D)</td><td>590 x 441 x 695 mm</td></tr><tr><td>Net Weight</td><td>35 kg</td></tr><tr><td>Mounting</td><td>M20 distance pole adapter</td></tr><tr><td>Enclosure</td><td>Plywood with wear-resistant paint</td></tr></tbody></table></figure>","https://mag-audio.com/image/cache/catalog/FOCUS/Focus_5_Sub-1000x1000.jpg","Focus Sub","mag-audio","audio","subwoofer","https://mag-audio.com/image/catalog/FOCUS/Focus-Sub_datasheet.pdf",""
"sub-12","true","Sub 12","Passive 12-inch subwoofer","<p>Sub 12 is a versatile low-frequency extension loudspeaker for reinforcing full-range cabinets. Compact passive subwoofer featuring a 12 in woofer with 3 in voice coil. Delivers significant sound pressure with an efficient vented box design, suitable for mobile sound systems and small-scale installations.</p><ul><li><p>12 in woofer with 3 in voice coil</p></li><li><p>133.5 dB peak SPL, 45-300 Hz response</p></li><li><p>450 W nominal power, 4/8 Ohm</p></li></ul>","<figure><table><tbody><tr><th>Specification</th><th>Value</th></tr><tr><td>Type</td><td>Passive subwoofer</td></tr><tr><td>Frequency Response (-10dB)</td><td>45 - 300 Hz</td></tr><tr><td>Peak SPL</td><td>133.5 dB</td></tr><tr><td>Sensitivity (1W/1m)</td><td>95 dB</td></tr><tr><td>Driver</td><td>12 in, 3 in VC</td></tr><tr><td>Impedance</td><td>4 / 8 Ohm</td></tr><tr><td>Nominal Power</td><td>450 W</td></tr><tr><td>Connectors</td><td>2 x Neutrik Speakon</td></tr><tr><td>Dimensions</td><td>400 x 480 x 494 mm</td></tr><tr><td>Net Weight</td><td>29 kg</td></tr><tr><td>Enclosure</td><td>Plywood with wear-resistant paint</td></tr></tbody></table></figure>","https://mag-audio.com/image/cache/catalog/Subwoofer-series/SUB-12-main-1000x1000.jpg","Sub 12","mag-audio","audio","subwoofer","https://mag-audio.com/image/catalog/Subwoofer-series/Sub-12_datasheet.pdf",""
"sub-12a","true","Sub 12A","Powered 12-inch subwoofer with built-in DSP","<p>Sub 12A is a compact yet powerful low-frequency extension powered loudspeaker. Features a proprietary 12 in woofer with 3 in voice coil and efficient vented box design. Equipped with a built-in 650 W Class D amplifier with DSP, designed for mobile sound systems and smaller installations.</p><ul><li><p>12 in driver with built-in 650 W Class D amplifier</p></li><li><p>127.5 dB max SPL, 43-170 Hz response</p></li><li><p>XLR input/output and DSP onboard</p></li></ul>","<figure><table><tbody><tr><th>Specification</th><th>Value</th></tr><tr><td>Type</td><td>Powered subwoofer</td></tr><tr><td>Frequency Response (-10dB)</td><td>43 - 170 Hz</td></tr><tr><td>Max SPL</td><td>127.5 dB</td></tr><tr><td>Driver</td><td>12 in, 3 in VC</td></tr><tr><td>Amplifier Power</td><td>650 W</td></tr><tr><td>Amplifier Type</td><td>Class D, fan cooling, DSP</td></tr><tr><td>Input Sensitivity</td><td>0 dBV (1 V RMS)</td></tr><tr><td>Connectors</td><td>XLR in, XLR out, Powercon mains</td></tr><tr><td>Dimensions (W x H x D)</td><td>400 x 480 x 494 mm</td></tr><tr><td>Net Weight</td><td>32 kg</td></tr><tr><td>Mounting</td><td>M20 distance pole adapter; 4 x 4 M10 points</td></tr><tr><td>Enclosure</td><td>Plywood with wear-resistant paint</td></tr></tbody></table></figure>","https://mag-audio.com/image/cache/catalog/Subwoofer-series/SUB-12-A-main-1000x1000.jpg","Sub 12A","mag-audio","audio","subwoofer","https://mag-audio.com/image/catalog/Architecture/Sub12A.pdf",""
"sub-15a","true","Sub 15A","Powered 15-inch low-profile subwoofer","<p>Sub 15A is a low-profile 15 in powered subwoofer designed to reinforce full-range speakers. Combines light weight, significant sound pressure output, and compact dimensions with a built-in 1400 W Class D amplifier - ideal for mobile professionals seeking transportable sound reinforcement.</p><ul><li><p>15 in driver with built-in 1400 W Class D amplifier</p></li><li><p>134 dB max SPL, 35-170 Hz response</p></li><li><p>XLR input/output and onboard DSP</p></li></ul>","<figure><table><tbody><tr><th>Specification</th><th>Value</th></tr><tr><td>Type</td><td>Powered subwoofer</td></tr><tr><td>Frequency Response (-10dB)</td><td>35 - 170 Hz</td></tr><tr><td>Max SPL</td><td>134 dB</td></tr><tr><td>Driver</td><td>15 in, 4 in VC</td></tr><tr><td>Amplifier Power</td><td>1400 W</td></tr><tr><td>Amplifier Type</td><td>Class D, fan cooling, DSP</td></tr><tr><td>Input Sensitivity</td><td>0 dBV (1 V RMS)</td></tr><tr><td>Connectors</td><td>XLR in, XLR out, Powercon mains</td></tr><tr><td>Dimensions (W x H x D)</td><td>530 x 560 x 551 mm</td></tr><tr><td>Net Weight</td><td>40 kg</td></tr><tr><td>Mounting</td><td>M20 distance pole adapter; 4 x 4 M10 points</td></tr><tr><td>Enclosure</td><td>Plywood with wear-resistant paint</td></tr></tbody></table></figure>","https://mag-audio.com/image/cache/catalog/Subwoofer-series/SUB-15-A-main-1000x1000.jpg","Sub 15A","mag-audio","audio","subwoofer","https://mag-audio.com/image/catalog/Architecture/Sub15A.pdf",""
"sub-18","true","Sub 18","Passive 18-inch high-output subwoofer","<p>Sub 18 is advised for mobile speaker sets and fixed installations alike due to high performance, low weight, and compact dimensions. Features an 18 in neodymium woofer with extended low-frequency capability, delivering 140 dB peak SPL.</p><ul><li><p>18 in neodymium woofer with 4 in voice coil</p></li><li><p>140 dB peak SPL, 33-300 Hz response</p></li><li><p>1000 W nominal power, 4/8 Ohm</p></li></ul>","<figure><table><tbody><tr><th>Specification</th><th>Value</th></tr><tr><td>Type</td><td>Passive subwoofer</td></tr><tr><td>Frequency Response (-10dB)</td><td>33 - 300 Hz</td></tr><tr><td>Peak SPL</td><td>140 dB</td></tr><tr><td>Sensitivity (1W/1m)</td><td>98 dB</td></tr><tr><td>Driver</td><td>18 in, 4 in VC</td></tr><tr><td>Impedance</td><td>4 / 8 Ohm</td></tr><tr><td>Nominal Power</td><td>1000 W</td></tr><tr><td>Connectors</td><td>2 x Neutrik Speakon</td></tr><tr><td>Dimensions (W x H x D)</td><td>530 x 640 x 665 mm</td></tr><tr><td>Net Weight</td><td>42 kg</td></tr><tr><td>Mounting</td><td>M20 distance pole adapter; 4 x 4 M10 points for wheels</td></tr><tr><td>Enclosure</td><td>Plywood with wear-resistant paint</td></tr></tbody></table></figure>","https://mag-audio.com/image/cache/catalog/Subwoofer-series/SUB-18-main-1000x1000.jpg","Sub 18","mag-audio","audio","subwoofer","https://mag-audio.com/image/catalog/Subwoofer-series/Sub-18_datasheet.pdf",""
"htf-01","true","HTF-01","Universal flying frame for HORNET 12 arrays","<p>HTF-01 is a universal flying frame for HORNET arrays, enabling linear array installation. Lightweight and transportable, it supports up to 16 Hornet 12 units and is suited for wall, ceiling, indoor, and outdoor mounting. Accessory, not a loudspeaker.</p><ul><li><p>Compatible with HORNET 12 arrays, up to 16 units</p></li><li><p>Lightweight 30 kg construction</p></li><li><p>Suitable for wall, ceiling, indoor and outdoor mounting</p></li></ul>","<figure><table><tbody><tr><th>Specification</th><th>Value</th></tr><tr><td>Type</td><td>Flying frame accessory</td></tr><tr><td>Compatibility</td><td>HORNET 12</td></tr><tr><td>Max Capacity</td><td>16 units</td></tr><tr><td>Dimensions</td><td>740 x 980 x 80 mm</td></tr><tr><td>Net Weight</td><td>30 kg</td></tr></tbody></table></figure>","https://mag-audio.com/image/cache/catalog/Hornet/Hornet-HTF-01_iso-1000x1000.jpg","HTF-01","mag-audio","audio","install-kit","https://mag-audio.com/image/catalog/Accessories/Hornet_DataSheet.pdf",""
"wasp-8i","true","WASP-8i","Dual 8-inch passive install line array module","<p>WASP-8i is an installation line array module based on dual 8 in woofers with a 1.4 in throat HF driver. A compact line array speaker designed for venues ranging from small clubs to concert halls, delivering significant power with numerous mounting options.</p><ul><li><p>2 x 8 in LF drivers with 1.4 in throat HF</p></li><li><p>138 dB max SPL, interchangeable 100 / 70 degrees H coverage</p></li><li><p>600 W LF / 100 W HF, 16 Ohm both channels</p></li></ul>","<figure><table><tbody><tr><th>Specification</th><th>Value</th></tr><tr><td>Type</td><td>Installation line array module</td></tr><tr><td>Frequency Response</td><td>70 - 20,000 Hz</td></tr><tr><td>Max SPL</td><td>138 dB</td></tr><tr><td>LF Drivers</td><td>2 x 8 in, 2.5 in VC</td></tr><tr><td>HF Driver</td><td>1.4 in, 2.8 in VC</td></tr><tr><td>Coverage</td><td>100 degrees or 70 degrees H (interchangeable)</td></tr><tr><td>Nominal Power</td><td>600 W LF / 100 W HF</td></tr><tr><td>Impedance</td><td>16 Ohm both channels</td></tr><tr><td>Connectors</td><td>Phoenix</td></tr><tr><td>Dimensions</td><td>608 x 244 x 364 mm</td></tr><tr><td>Net Weight</td><td>20 kg</td></tr><tr><td>Enclosure</td><td>Plywood with wear-resistant finish</td></tr></tbody></table></figure>","https://mag-audio.com/image/cache/catalog/WASP/WASP-8i-main-400x400.jpg","WASP-8i","mag-audio","audio","speaker","https://mag-audio.com/image/catalog/WASP/WASP-brochure.pdf",""
