Slug,:draft,Title,Sub Title,Product Description,Technical Table,Thumbnail,Thumbnail:alt,Brand,Product Categories,Product Tags,Specsheet
cs704-g,true,CS704-G,SMART AMP | 4 CHANNELS | 700 WATTS PER CHANNEL,"<p>The LEA Professional CS704-G is a 4-channel Government-model CONNECT Series smart amplifier delivering 700 watts per channel at 4&Omega;, 8&Omega;, 70V, and 100V (350W at 2&Omega;). As part of the CONNECT Series “G” (Government) line, all wireless capabilities are removed — connections are made strictly over wired LAN — for secure and government installations.</p><p>Every channel has onboard DSP with input/output processing, parametric EQ, high- and low-pass crossovers, limiting, and delay. Connectivity is wired-only via FAST Ethernet/LAN, with no onboard wireless. Power-over-network control, cloud monitoring through the LEA platform, and selectable 70V/100V/low-impedance operation per channel make CS704-G straightforward to deploy and manage across zoned commercial audio.</p>","<table><tbody><tr><th>Channels</th><td>4</td></tr><tr><th>Power per Channel (2&Omega;)</th><td>350W</td></tr><tr><th>Power per Channel (4&Omega;)</th><td>700W</td></tr><tr><th>Power per Channel (8&Omega;)</th><td>700W</td></tr><tr><th>Power per Channel (70V)</th><td>700W</td></tr><tr><th>Power per Channel (100V)</th><td>700W</td></tr><tr><th>Audio Inputs</th><td>Analog balanced</td></tr><tr><th>Network</th><td>FAST Ethernet (wired LAN only)</td></tr><tr><th>DSP</th><td>Onboard DSP — EQ, crossovers, limiting, delay per channel</td></tr><tr><th>Output Modes</th><td>Low-Z, 70V, 100V selectable per channel</td></tr><tr><th>Cloud</th><td>LEA cloud monitoring & control</td></tr><tr><th>Chassis</th><td>1U rack</td></tr></tbody></table>",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/lea/_renders/CS704_Connect_Series_LEA_Professional_Front_NOSHADOW.png,CS704-G — LEA Professional 4-channel 700W smart amplifier,lea,audio,amplifier,https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/lea/_datasheets/704-g-spec-sheet.pdf
cs704d-g,false,CS704D-G,SMART AMP | 4 CHANNELS | 700 WATTS PER CHANNEL,"<p dir=""auto"">The LEA Professional CS704D-G is a 4-channel Dante-enabled Government-model smart amplifier delivering 700 watts per channel at 4Ω, 8Ω, 70V, and 100V (350W at 2Ω). As part of the CONNECT Series ""G"" line, all wireless capabilities are removed: connections are made strictly over wired LAN (Ethernet), making it suitable for secure federal, military, and government installations that still require Dante audio networking.</p><p dir=""auto"">The amplifier provides 4 balanced analog inputs with selectable 26/34 dB sensitivity plus 8 × 8 Dante at 96/48 kHz (AES67 configurable via Dante Controller) and external I/O for remote on/off and fault monitoring. An Analog Devices Sigma 96kHz DSP with a 32-bit core delivers 8-band parametric EQ per channel, crossovers up to 48 dB/octave, and real-time load monitoring. Through the LEA CONNECT cloud platform (where network policy permits), browser-based WebUI, or third-party APIs, integrators retain full remote configuration and monitoring.</p>","<figure><table><tbody><tr><th><p dir=""auto"">Channels</p></th><td><p dir=""auto"">4</p></td></tr><tr><th><p dir=""auto"">Power per Channel (2Ω)</p></th><td><p dir=""auto"">350W</p></td></tr><tr><th><p dir=""auto"">Power per Channel (4Ω)</p></th><td><p dir=""auto"">700W</p></td></tr><tr><th><p dir=""auto"">Power per Channel (8Ω)</p></th><td><p dir=""auto"">700W</p></td></tr><tr><th><p dir=""auto"">Power per Channel (70V / 100V)</p></th><td><p dir=""auto"">700W</p></td></tr><tr><th><p dir=""auto"">Analog Inputs</p></th><td><p dir=""auto"">4 balanced, selectable 26 dB / 34 dB sensitivity</p></td></tr><tr><th><p dir=""auto"">Network Audio</p></th><td><p dir=""auto"">8 × 8 Dante at 96 kHz or 48 kHz; AES67 via Dante Controller</p></td></tr><tr><th><p dir=""auto"">Network</p></th><td><p dir=""auto"">Wired LAN only (Wi-Fi excluded for government use)</p></td></tr><tr><th><p dir=""auto"">DSP</p></th><td><p dir=""auto"">Analog Devices Sigma 96kHz, 32-bit core; 8-band parametric EQ/channel; up to 48 dB/oct crossovers</p></td></tr><tr><th><p dir=""auto"">Control</p></th><td><p dir=""auto"">LEA CONNECT Cloud (where permitted), Web Browser UI, 3rd-party API</p></td></tr><tr><th><p dir=""auto"">Dimensions</p></th><td><p dir=""auto"">14.25"" × 19"" × 1U (362 × 482 mm)</p></td></tr><tr><th><p dir=""auto"">Weight</p></th><td><p dir=""auto"">14 lbs / 4 kg</p></td></tr></tbody></table></figure>",https://framerusercontent.com/images/EsiKOxddHbCjnsyYKJsx77iB4fw.png,"Two LEA Professional 704D amplifiers, front and back.",lea,audio,amplifier,https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/lea/_datasheets/704d-g-spec-sheet.pdf
cs1504-g,false,CS1504-G,HIGH POWER SMART AMP | 4 CH | 1500 WATTS/CH,"<p dir=""auto"">The LEA Professional CS1504-G is a 4-channel high-power Government-model smart amplifier delivering 1,500 watts per channel at 2Ω, 4Ω, 8Ω, 70V, and 100V. As part of the CONNECT Series ""G"" line, all wireless capabilities are removed: connections are made strictly over wired LAN (Ethernet), satisfying secure federal, military, and government installation requirements while retaining the full feature set of the standard 1504.</p><p dir=""auto"">An on-board Analog Devices Sharc 96kHz DSP with a 32-bit core provides linear-phase FIR crossovers, up to 4 seconds of delay per channel, 8-band parametric EQ per channel, and real-time load monitoring. The amplifier is configured and monitored through the LEA CONNECT cloud platform (where network policy permits), browser-based WebUI, or third-party APIs for Crestron, AMX, Q-SYS, and similar control systems.</p>","<figure><table><tbody><tr><th><p dir=""auto"">Channels</p></th><td><p dir=""auto"">4</p></td></tr><tr><th><p dir=""auto"">Power per Channel (2Ω)</p></th><td><p dir=""auto"">1500W</p></td></tr><tr><th><p dir=""auto"">Power per Channel (4Ω)</p></th><td><p dir=""auto"">1500W</p></td></tr><tr><th><p dir=""auto"">Power per Channel (8Ω)</p></th><td><p dir=""auto"">1500W</p></td></tr><tr><th><p dir=""auto"">Power per Channel (70V / 100V)</p></th><td><p dir=""auto"">1500W</p></td></tr><tr><th><p dir=""auto"">Analog Inputs</p></th><td><p dir=""auto"">4 balanced, selectable 26 dB / 34 dB sensitivity</p></td></tr><tr><th><p dir=""auto"">Network</p></th><td><p dir=""auto"">Wired LAN only (Wi-Fi excluded for government use)</p></td></tr><tr><th><p dir=""auto"">DSP</p></th><td><p dir=""auto"">Analog Devices Sharc 96kHz, 32-bit core w/ sample-rate converters; FIR + IIR crossovers up to 48 dB/oct; 8-band parametric EQ/channel</p></td></tr><tr><th><p dir=""auto"">Control</p></th><td><p dir=""auto"">LEA CONNECT Cloud (where permitted), Web Browser UI, 3rd-party API</p></td></tr><tr><th><p dir=""auto"">Dimensions</p></th><td><p dir=""auto"">14.25"" × 19"" × 2U (362 × 482 mm)</p></td></tr><tr><th><p dir=""auto"">Weight</p></th><td><p dir=""auto"">28 lbs / 12.7 kg</p></td></tr></tbody></table></figure>",https://framerusercontent.com/images/dRsBpmaJL99byruUKMPM8KzH3Q.png,,lea,audio,amplifier,https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/lea/_datasheets/1504-g-spec-sheet.pdf
cs1504d-g,true,CS1504D-G,SMART AMP WITH DANTE | 4 CH | 1500 WATTS PER CH,"<p>The LEA Professional CS1504D-G is a 4-channel Dante-enabled Government-model CONNECT Series smart amplifier delivering 1500 watts per channel at 4&Omega;, 8&Omega;, 70V, and 100V (1500W at 2&Omega;). As part of the CONNECT Series “G” (Government) line, all wireless capabilities are removed — connections are made strictly over wired LAN — for secure and government installations.</p><p>Every channel has onboard DSP with input/output processing, parametric EQ, high- and low-pass crossovers, limiting, and delay. Connectivity is wired-only via FAST Ethernet/LAN, with no onboard wireless. Power-over-network control, cloud monitoring through the LEA platform, and selectable 70V/100V/low-impedance operation per channel make CS1504D-G straightforward to deploy and manage across zoned commercial audio.</p>","<table><tbody><tr><th>Channels</th><td>4</td></tr><tr><th>Power per Channel (2&Omega;)</th><td>1500W</td></tr><tr><th>Power per Channel (4&Omega;)</th><td>1500W</td></tr><tr><th>Power per Channel (8&Omega;)</th><td>1500W</td></tr><tr><th>Power per Channel (70V)</th><td>1500W</td></tr><tr><th>Power per Channel (100V)</th><td>1500W</td></tr><tr><th>Audio Inputs</th><td>Analog balanced + Dante</td></tr><tr><th>Network</th><td>FAST Ethernet (wired LAN only)</td></tr><tr><th>DSP</th><td>Onboard DSP — EQ, crossovers, limiting, delay per channel</td></tr><tr><th>Output Modes</th><td>Low-Z, 70V, 100V selectable per channel</td></tr><tr><th>Cloud</th><td>LEA cloud monitoring & control</td></tr><tr><th>Chassis</th><td>1U rack</td></tr></tbody></table>",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/lea/_renders/1504-front.png,CS1504D-G — LEA Professional 4-channel 1500W smart amplifier,lea,audio,amplifier,https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/lea/_datasheets/1504d-g-spec-sheet.pdf
cds352,true,CDS352,SMART AMP WITH DANTE | 2 CH | 350 WATTS PER CH,"<p>The LEA Professional CDS352 is a 2-channel Cinema Digital Series smart amplifier delivering 350 watts per channel at 4&Omega;, 8&Omega;, 25V, 70V, and 100V (175W at 2&Omega;). Purpose-built for cinema and immersive surround, it pairs AES67 audio-over-IP with LEA's cloud-based remote monitoring for theatrical and large-format rooms.</p><p>Every channel has onboard DSP with input/output processing, parametric EQ, high- and low-pass crossovers, limiting, and delay. Three ways to connect — built-in Wi-Fi access point, existing Wi-Fi, or FAST Ethernet — are joined by native Dante for audio transport. Power-over-network control, cloud monitoring through the LEA platform, and selectable 70V/100V/low-impedance operation per channel make CDS352 straightforward to deploy and manage across cinema and immersive surround systems.</p>","<table><tbody><tr><th>Channels</th><td>2</td></tr><tr><th>Power per Channel (2&Omega;)</th><td>175W</td></tr><tr><th>Power per Channel (4&Omega;)</th><td>350W</td></tr><tr><th>Power per Channel (8&Omega;)</th><td>350W</td></tr><tr><th>Power per Channel (25V)</th><td>350W</td></tr><tr><th>Power per Channel (70V)</th><td>350W</td></tr><tr><th>Power per Channel (100V)</th><td>350W</td></tr><tr><th>Audio Inputs</th><td>Analog balanced + AES67</td></tr><tr><th>Network</th><td>Wi-Fi AP, Wi-Fi, or FAST Ethernet + Dante</td></tr><tr><th>DSP</th><td>Onboard DSP — EQ, crossovers, limiting, delay per channel</td></tr><tr><th>Output Modes</th><td>Low-Z, 25V, 70V, 100V selectable per channel</td></tr><tr><th>Cloud</th><td>LEA cloud monitoring & control</td></tr><tr><th>Chassis</th><td>1U rack</td></tr></tbody></table>",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/lea/_renders/CS352D_Connect_Series_LEA_Professional_Front_NOSHADOW.png,CDS352 — LEA Professional 2-channel 350W smart amplifier,lea,audio,amplifier,https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/lea/_datasheets/cds-352-spec-sheet.pdf
cds354,false,CDS354,SMART AMP | 4 CHANNELS | 350 WATTS PER CHANNEL,"<p dir=""auto"">The LEA Professional CDS354 is a 4-channel Cinema Digital Series smart amplifier purpose-built for cinema and immersive surround installations, delivering 350 watts per channel at 2Ω, 4Ω, 8Ω, 25V, 70V, and 100V. It combines AES67 audio-over-IP networking with the convenience of the LEA CONNECT cloud platform, giving cinema integrators remote monitoring, fault notifications, and control from any browser or device without VPN setup.</p><p dir=""auto"">An on-board Analog Devices Sigma 96kHz DSP with a 32-bit core provides 8-band parametric EQ per channel, crossover filters up to 48 dB/octave, 100 ms of output delay per channel, and real-time load monitoring. Three ways to connect — built-in Wi-Fi access point, existing Wi-Fi, or FAST Ethernet — let it integrate into any cinema network, while external I/O supports remote on/off and fault sensing.</p>","<figure><table><tbody><tr><th><p dir=""auto"">Channels</p></th><td><p dir=""auto"">4</p></td></tr><tr><th><p dir=""auto"">Power per Channel (2Ω)</p></th><td><p dir=""auto"">175W</p></td></tr><tr><th><p dir=""auto"">Power per Channel (4Ω)</p></th><td><p dir=""auto"">350W</p></td></tr><tr><th><p dir=""auto"">Power per Channel (8Ω)</p></th><td><p dir=""auto"">350W</p></td></tr><tr><th><p dir=""auto"">Power per Channel (25V / 70V / 100V)</p></th><td><p dir=""auto"">350W</p></td></tr><tr><th><p dir=""auto"">Analog Inputs</p></th><td><p dir=""auto"">4 balanced, selectable 26 dB / 34 dB sensitivity</p></td></tr><tr><th><p dir=""auto"">Network Audio</p></th><td><p dir=""auto"">8 × 8 AES67 at 96 kHz or 48 kHz, multicast or unicast</p></td></tr><tr><th><p dir=""auto"">Network</p></th><td><p dir=""auto"">Built-in Wi-Fi AP, existing Wi-Fi, or FAST Ethernet (Cat5/Cat6)</p></td></tr><tr><th><p dir=""auto"">DSP</p></th><td><p dir=""auto"">Analog Devices Sigma 96kHz, 32-bit core; up to 48 dB/oct crossovers; 8-band parametric EQ/channel; 100 ms delay/channel</p></td></tr><tr><th><p dir=""auto"">Control</p></th><td><p dir=""auto"">LEA CONNECT Cloud, Web Browser UI, 3rd-party API</p></td></tr><tr><th><p dir=""auto"">Dimensions</p></th><td><p dir=""auto"">14.25"" L × 19"" W × 1U (362 × 482 mm)</p></td></tr><tr><th><p dir=""auto"">Weight</p></th><td><p dir=""auto"">14 lbs / 4 kg</p></td></tr></tbody></table></figure>",https://framerusercontent.com/images/wgpTvsP2Rs383kx5un437hqhsKM.png,LEA Professional amplifier with front panel displays and indicators,lea,audio,amplifier,https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/lea/_datasheets/cds-354-spec-sheet.pdf
cds702,true,CDS702,SMART AMP WITH DANTE | 2 CH | 700 WATTS PER CH,"<p>The LEA Professional CDS702 is a 2-channel Cinema Digital Series smart amplifier delivering 700 watts per channel at 4&Omega;, 8&Omega;, 25V, 70V, and 100V (350W at 2&Omega;). Purpose-built for cinema and immersive surround, it pairs AES67 audio-over-IP with LEA's cloud-based remote monitoring for theatrical and large-format rooms.</p><p>Every channel has onboard DSP with input/output processing, parametric EQ, high- and low-pass crossovers, limiting, and delay. Three ways to connect — built-in Wi-Fi access point, existing Wi-Fi, or FAST Ethernet — are joined by native Dante for audio transport. Power-over-network control, cloud monitoring through the LEA platform, and selectable 70V/100V/low-impedance operation per channel make CDS702 straightforward to deploy and manage across cinema and immersive surround systems.</p>","<table><tbody><tr><th>Channels</th><td>2</td></tr><tr><th>Power per Channel (2&Omega;)</th><td>350W</td></tr><tr><th>Power per Channel (4&Omega;)</th><td>700W</td></tr><tr><th>Power per Channel (8&Omega;)</th><td>700W</td></tr><tr><th>Power per Channel (25V)</th><td>700W</td></tr><tr><th>Power per Channel (70V)</th><td>700W</td></tr><tr><th>Power per Channel (100V)</th><td>700W</td></tr><tr><th>Audio Inputs</th><td>Analog balanced + AES67</td></tr><tr><th>Network</th><td>Wi-Fi AP, Wi-Fi, or FAST Ethernet + Dante</td></tr><tr><th>DSP</th><td>Onboard DSP — EQ, crossovers, limiting, delay per channel</td></tr><tr><th>Output Modes</th><td>Low-Z, 25V, 70V, 100V selectable per channel</td></tr><tr><th>Cloud</th><td>LEA cloud monitoring & control</td></tr><tr><th>Chassis</th><td>1U rack</td></tr></tbody></table>",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/lea/_renders/CS702D_Connect_Series_LEA_Professional_Front_NOSHADOW.png,CDS702 — LEA Professional 2-channel 700W smart amplifier,lea,audio,amplifier,https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/lea/_datasheets/cds-702-spec-sheet.pdf
cds704,false,CDS704,SMART AMP | 4 CHANNELS | 700 WATTS PER CHANNEL,"<p dir=""auto"">The LEA Professional CDS704 is a 4-channel Cinema Digital Series smart amplifier delivering 700 watts per channel at 2Ω, 4Ω, 8Ω, 25V, 70V, and 100V. Engineered for cinema and immersive surround installations, it combines AES67 audio-over-IP networking with the LEA CONNECT cloud platform, giving cinema operators remote monitoring, fault alerts, and configuration from any browser without VPN.</p><p dir=""auto"">The amplifier accepts 4 balanced analog inputs with selectable 26/34 dB sensitivity plus 8 × 8 AES67 at 96/48 kHz, multicast or unicast. An on-board Analog Devices Sigma 96kHz DSP with a 32-bit core provides 8-band parametric EQ per channel, crossovers up to 48 dB/octave, 100 ms of output delay per channel, and real-time load monitoring. Three ways to connect — built-in Wi-Fi access point, existing Wi-Fi, or FAST Ethernet — plus external I/O for remote on/off and fault sensing make it easy to integrate into existing cinema networks.</p>","<figure><table><tbody><tr><th><p dir=""auto"">Channels</p></th><td><p dir=""auto"">4</p></td></tr><tr><th><p dir=""auto"">Power per Channel (2Ω)</p></th><td><p dir=""auto"">700W</p></td></tr><tr><th><p dir=""auto"">Power per Channel (4Ω)</p></th><td><p dir=""auto"">700W</p></td></tr><tr><th><p dir=""auto"">Power per Channel (8Ω)</p></th><td><p dir=""auto"">700W</p></td></tr><tr><th><p dir=""auto"">Power per Channel (25V / 70V / 100V)</p></th><td><p dir=""auto"">700W</p></td></tr><tr><th><p dir=""auto"">Analog Inputs</p></th><td><p dir=""auto"">4 balanced, selectable 26 dB / 34 dB sensitivity</p></td></tr><tr><th><p dir=""auto"">Network Audio</p></th><td><p dir=""auto"">8 × 8 AES67 at 96 kHz or 48 kHz, multicast or unicast</p></td></tr><tr><th><p dir=""auto"">Network</p></th><td><p dir=""auto"">Built-in Wi-Fi AP, existing Wi-Fi, or FAST Ethernet (Cat5/Cat6)</p></td></tr><tr><th><p dir=""auto"">DSP</p></th><td><p dir=""auto"">Analog Devices Sigma 96kHz, 32-bit core; 8-band parametric EQ/channel; up to 48 dB/oct crossovers; 100 ms delay/channel</p></td></tr><tr><th><p dir=""auto"">Control</p></th><td><p dir=""auto"">LEA CONNECT Cloud, Web Browser UI, 3rd-party API</p></td></tr><tr><th><p dir=""auto"">Dimensions</p></th><td><p dir=""auto"">14.25"" L × 19"" W × 1U (362 × 482 mm)</p></td></tr><tr><th><p dir=""auto"">Weight</p></th><td><p dir=""auto"">14 lbs / 4 kg</p></td></tr></tbody></table></figure>",https://framerusercontent.com/images/ngFSnMZBu8HkpyTlNOmFu2yYg.png,Five rack-mounted audio amplifiers stacked,lea,audio,amplifier,https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/lea/_datasheets/cds-704-spec-sheet.pdf
cds1504,true,CDS1504,SMART AMP WITH DANTE | 4 CH | 1500 WATTS PER CH,"<p>The LEA Professional CDS1504 is a 4-channel high-power Cinema Digital Series smart amplifier delivering 1,500 watts per channel at 2&Omega;, 4&Omega;, 8&Omega;, 25V, 70V, and 100V. It is engineered for cinema, immersive surround, and large-format theatrical installations where uncompromising headroom is combined with AES67 audio-over-IP networking and cloud-based remote monitoring through the LEA CONNECT platform.</p><p>The amplifier features an Analog Devices Sharc 96kHz DSP with a 32-bit core, offering linear-phase FIR crossovers with up to 2,048 taps per channel at 96 kHz, IIR filters up to 48 dB/octave, 8-band parametric EQ per channel, up to 4 seconds of output delay per channel, and real-time load monitoring. Three ways to connect &mdash; built-in Wi-Fi access point, existing Wi-Fi, or FAST Ethernet &mdash; plus external I/O for remote on/off and fault sensing allow easy integration into any cinema network.</p>","<table><tbody><tr><th>Channels</th><td>4</td></tr><tr><th>Power per Channel (2&Omega;)</th><td>1500W</td></tr><tr><th>Power per Channel (4&Omega;)</th><td>1500W</td></tr><tr><th>Power per Channel (8&Omega;)</th><td>1500W</td></tr><tr><th>Power per Channel (25V / 70V / 100V)</th><td>1500W</td></tr><tr><th>Analog Inputs</th><td>4 balanced, selectable 26 dB / 34 dB sensitivity</td></tr><tr><th>Network Audio</th><td>8 &times; 8 AES67 at 96 kHz or 48 kHz, multicast or unicast</td></tr><tr><th>Network</th><td>Built-in Wi-Fi AP, existing Wi-Fi, or FAST Ethernet (Cat5/Cat6)</td></tr><tr><th>DSP</th><td>Analog Devices Sharc 96kHz, 32-bit core; FIR (2,048 taps/channel @ 96 kHz) + IIR crossovers up to 48 dB/oct; 8-band parametric EQ/channel; up to 4 s delay/channel</td></tr><tr><th>Control</th><td>LEA CONNECT Cloud, Web Browser UI, 3rd-party API</td></tr><tr><th>Dimensions</th><td>17.25&quot; &times; 19&quot; &times; 2U (438 &times; 482 mm)</td></tr><tr><th>Weight</th><td>28 lbs / 12.7 kg</td></tr></tbody></table>",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/lea/_renders/1504-front.png,CDS1504 — LEA Professional 4-channel 1500W smart amplifier,lea,audio,amplifier,https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/lea/_datasheets/spec-sheet-cds-1504.pdf
cs3004,true,CS3004,SMART AMP | 4 CHANNELS | 3000 WATTS PER CHANNEL,"<p>The LEA Professional CS3004 is a 4-channel high-power Network CONNECT Series smart amplifier delivering 3,000 watts per channel at 2&Omega;, 4&Omega;, 8&Omega;, 70V, and 100V &mdash; the highest power density in the CONNECT family. It is built for large-format performance venues, stadiums, arenas, and high-SPL installations where massive headroom and per-channel HiZ/LoZ flexibility are required.</p><p>An on-board Analog Devices Sharc 96kHz DSP with a 32-bit core provides linear-phase FIR crossovers, IIR filters up to 48 dB/octave, 8-band parametric EQ per channel, up to 4 seconds of output delay per channel, and real-time load monitoring. Three ways to connect &mdash; built-in Wi-Fi access point, existing Wi-Fi, or FAST Ethernet &mdash; combined with the LEA CONNECT cloud platform let integrators configure, monitor, and service the amplifier from anywhere in the world with no VPN required, while third-party APIs support Crestron, AMX, Q-SYS, and similar control systems.</p>","<table><tbody><tr><th>Channels</th><td>4</td></tr><tr><th>Power per Channel (2&Omega;)</th><td>3000W</td></tr><tr><th>Power per Channel (4&Omega;)</th><td>3000W</td></tr><tr><th>Power per Channel (8&Omega;)</th><td>3000W</td></tr><tr><th>Power per Channel (70V / 100V)</th><td>3000W</td></tr><tr><th>Analog Inputs</th><td>4 balanced, selectable 26 dB / 34 dB sensitivity</td></tr><tr><th>THD+N</th><td>0.1% (20 Hz to 20 kHz)</td></tr><tr><th>Signal-to-Noise</th><td>105 dB (referenced to 8&Omega;)</td></tr><tr><th>Network</th><td>Built-in Wi-Fi AP, existing Wi-Fi, or FAST Ethernet (Cat5/Cat6)</td></tr><tr><th>DSP</th><td>Analog Devices Sharc 96kHz, 32-bit core; FIR + IIR crossovers up to 48 dB/oct; 8-band parametric EQ/channel; up to 4 s delay/channel</td></tr><tr><th>Control</th><td>LEA CONNECT Cloud, Web Browser UI, 3rd-party API</td></tr><tr><th>Dimensions</th><td>17.88&quot; &times; 19&quot; &times; 2U (454 &times; 482 mm)</td></tr><tr><th>Weight</th><td>26 lbs / 11.8 kg</td></tr></tbody></table>",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/lea/_renders/CS3004-Front.png,CS3004 — LEA Professional 4-channel 3000W smart amplifier,lea,audio,amplifier,https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/lea/_datasheets/spec-sheet-3004.pdf
cs3004d,true,CS3004D,SMART AMP WITH DANTE | 4 CH | 3000 WATTS PER CH,"<p>The LEA Professional CS3004D is the Dante-enabled version of the CS3004, a 4-channel high-power Dante CONNECT Series smart amplifier delivering 3,000 watts per channel at 2&Omega;, 4&Omega;, 8&Omega;, 70V, and 100V. It pairs the highest power density in the CONNECT family with native Dante audio networking and AES67, making it ideal for large performance venues, stadiums, arenas, and high-SPL installations on professional AV-over-IP backbones.</p><p>The unit provides 4 balanced analog inputs with selectable 26/34 dB sensitivity alongside Dante I/O at 96/48 kHz (AES67 configurable via Dante Controller). An Analog Devices Sharc 96kHz DSP with a 32-bit core delivers linear-phase FIR crossovers, IIR filters up to 48 dB/octave, 8-band parametric EQ per channel, up to 4 seconds of output delay per channel, and real-time load monitoring. The LEA CONNECT cloud platform, browser-based WebUI, and third-party APIs allow remote configuration and monitoring from anywhere without VPN.</p>","<table><tbody><tr><th>Channels</th><td>4</td></tr><tr><th>Power per Channel (2&Omega;)</th><td>3000W</td></tr><tr><th>Power per Channel (4&Omega;)</th><td>3000W</td></tr><tr><th>Power per Channel (8&Omega;)</th><td>3000W</td></tr><tr><th>Power per Channel (70V / 100V)</th><td>3000W</td></tr><tr><th>Analog Inputs</th><td>4 balanced, selectable 26 dB / 34 dB sensitivity</td></tr><tr><th>Network Audio</th><td>Dante at 96 kHz or 48 kHz; AES67 via Dante Controller</td></tr><tr><th>THD+N</th><td>0.1% (20 Hz to 20 kHz)</td></tr><tr><th>Signal-to-Noise</th><td>105 dB (referenced to 8&Omega;)</td></tr><tr><th>Network</th><td>Built-in Wi-Fi AP, existing Wi-Fi, or FAST Ethernet (Cat5/Cat6)</td></tr><tr><th>DSP</th><td>Analog Devices Sharc 96kHz, 32-bit core; FIR + IIR crossovers up to 48 dB/oct; 8-band parametric EQ/channel; up to 4 s delay/channel</td></tr><tr><th>Control</th><td>LEA CONNECT Cloud, Web Browser UI, 3rd-party API</td></tr><tr><th>Dimensions</th><td>17.88&quot; &times; 19&quot; &times; 2U (454 &times; 482 mm)</td></tr><tr><th>Weight</th><td>26 lbs / 11.8 kg</td></tr></tbody></table>",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/lea/_renders/CS3004D-Front-and-Back.png,CS3004D — LEA Professional 4-channel 3000W smart amplifier,lea,audio,amplifier,https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/lea/_datasheets/spec-sheet-3004d.pdf
